EntrezID	iPrEC_basal_01	iPrEC_basal_02	iPrEC_basal_03	iPrEC_4day_01	iPrEC_4day_02	iPrEC_4day_03	iPrEC_8day_01	iPrEC_8day_02	iPrEC_8day_03	iPrEC_11day_01	iPrEC_11day_02	iPrEC_11day_03	iPrEC_14Tday_01	iPrEC_14Tday_02	iPrEC_14Tday_03	iPrEC_17Tday_01	iPrEC_17Tday_02	iPrEC_17Tday_03	EMP_basal_01	EMP_basal_02	EMP_basal_03	EMP_4day_01	EMP_4day_02	EMP_4day_03	EMP_8day_01	EMP_8day_02	EMP_8day_03	EMP_11day_01	EMP_11day_02	EMP_11day_03	EMP_14day_01	EMP_14day_02	EMP_14day_03	EMP_17day_01	EMP_17day_02	EMP_17day_03
51497	94.00086272	125.730799	117.9349682	88.24363059	116.9821123	148.5979098	75.65281995	116.7138887	114.1710737	60.16006026	102.0148275	117.0807736	59.73180768	95.67156856	94.9561151	72.00739243	101.2673085	110.6112078	55.90431164	79.13402388	76.54870376	50.6232463	57.43254103	105.5405636	64.99163123	86.64088064	87.21490276	37.92434599	59.996729	82.79358236	53.43171803	56.78962883	60.72338093	57.08869829	52.71900209	60.01100903
1522	214.7639321	367.3780939	335.2767836	203.0739688	302.2725384	383.5300922	107.7663941	307.7382516	288.8534229	87.9861751	246.7671594	223.9045954	62.87558703	119.3685102	162.9995345	79.70784168	189.4575788	104.2787678	165.0890037	251.4114443	258.6589331	129.6271121	214.2094268	259.9159981	124.0378397	202.7765291	200.3945476	118.7630835	201.8012249	204.1249533	120.5039734	207.170793	217.9919738	137.0397728	161.1292942	180.3565366
514	346.7982212	528.7156638	488.4973884	251.248174	462.2085904	683.5086443	328.4373542	551.1979429	473.2976111	328.6264162	509.6114854	472.6356765	155.2677691	305.6850233	303.6000329	195.7060984	385.3739387	288.8143298	365.9655134	542.5161111	493.8154888	266.9722941	387.8440423	641.9489872	349.4975972	510.282527	558.9077166	234.4656057	349.1731029	540.5473149	242.6659126	408.4955949	370.3795319	236.3566248	321.3199712	334.2661729
51012	384.9426942	255.4112567	275.2026711	342.3701376	306.3974366	248.0110246	338.7136979	219.3552312	312.0150534	297.0159497	241.7358158	324.2595442	362.8154244	358.2160059	261.848681	208.7313264	231.0808348	301.2727172	352.7000835	261.8238159	249.4969894	262.5966954	262.631802	226.8227705	262.7060825	224.6671772	234.348441	341.5187157	263.8284109	237.728025	314.8627898	267.690721	262.0867449	312.3404046	312.9506341	284.9309768
10388	99.2755715	46.55809693	51.72697264	70.06468523	33.05418406	99.90009295	52.26061646	44.58628456	48.08160461	15.1930587	41.06038977	17.36688429	16.88325948	19.44364442	26.57417125	33.34130685	57.96955378	19.47913616	111.1526405	78.12433937	75.42005852	99.42332647	68.70978087	66.0075728	85.21772634	85.08549249	72.90100651	58.54986749	40.87113417	70.10431051	60.59111608	54.28420403	61.79886315	45.92647931	34.25952955	33.64498619
149986	162.5720768	182.0433559	177.0605421	142.1745018	196.7851424	151.5893472	147.5196185	152.7080246	156.8563822	153.3775449	137.2920638	222.3893639	88.20047625	216.2553065	154.5364226	115.5886584	152.219915	191.1433255	113.8494587	136.8753571	146.2591452	91.03676226	118.9341892	96.29831082	101.7716486	118.2671063	95.12083383	101.1981232	135.8441222	122.271317	111.234437	123.9906896	123.2668087	130.1138177	125.3054026	131.1830952
5688	223.2589894	391.9736953	372.5859692	222.3890982	346.8214387	370.242545	193.9659879	320.2317001	303.9509255	251.3254692	347.1048724	375.0780781	166.7367419	352.2503422	244.9224573	157.0400128	311.0580871	295.4220933	208.4567553	302.4005123	308.8504509	184.7475015	243.7395188	366.2317183	223.4196615	272.7113889	283.8645356	150.566307	276.0111528	311.4354621	188.2544875	265.5193528	269.1187441	195.7422859	215.4126584	254.6019628
26039	64.85115632	105.7431328	113.3819828	89.60705149	72.81820248	54.40241831	65.37647622	69.20162916	88.22034641	80.58442855	74.89183768	79.60793268	79.46775583	123.9532332	118.5964076	101.2527156	82.60860759	141.722761	52.69728464	71.94002171	71.901341	53.41876771	51.79392111	33.09322756	45.05697843	63.71330717	47.10270512	63.73951483	60.38972067	59.99989034	53.65780429	51.16634206	56.91782844	55.13867208	67.42400564	59.68749955
9885	125.8712084	134.2285494	145.8852395	138.3872215	132.6567254	75.82945774	156.7142419	134.5948465	140.1824336	201.9062892	165.0512006	196.2224812	184.3768371	242.3827037	217.7276579	238.3043283	186.5870094	278.1455449	100.2195939	122.4873528	130.2589391	105.4397747	113.4118295	63.08582839	95.30162966	100.1785182	83.30354739	135.1304328	118.0284996	105.273959	122.6141118	113.3008771	114.4974921	121.5740477	139.5410975	135.4695959
11047	108.1037683	152.5406029	112.6231519	78.09371943	167.9108551	150.0588444	86.87566902	147.088295	115.2018269	102.7896682	126.0149145	197.0383751	98.73795889	208.2458507	128.3007758	90.43931882	162.5061219	157.9668462	93.7326529	126.0843538	137.9602831	73.95977281	106.7849979	173.277332	93.49468744	111.8727328	122.9996434	73.71960588	122.2204108	119.37315	84.10408649	125.772325	117.972127	95.88749559	131.4846328	140.8075023
3911	436.6348402	618.3011022	627.3634421	590.2855049	545.6965295	297.8915028	417.8145016	378.7047545	438.5551654	420.5638996	456.6377995	423.8568773	337.4323171	590.1035606	597.4392767	546.8138162	454.9852461	550.3028042	234.4045192	240.8097569	321.5975031	373.3236519	359.8834631	159.5630215	268.4183514	354.0524284	195.2348873	340.4541727	318.4542537	247.5974587	346.9670378	320.5830224	359.293792	332.5130896	351.277505	355.5369214
6227	643.6255172	904.6513514	884.6071153	455.7613092	1264.693781	1017.436532	583.2501141	867.3890109	745.780248	514.0039932	1055.599006	899.8144075	386.5102058	481.6168628	541.6955799	564.6723049	583.8419158	416.7709168	796.2902278	571.9231726	554.9615046	645.5223556	861.4881155	1008.478843	512.9967233	908.5771073	944.1346105	477.9132934	672.0812623	1046.00331	690.8442302	594.1754107	707.1709266	548.831514	865.4051025	921.5976386
11054	50.74825075	91.02167794	89.28910192	66.27740495	77.49308708	85.15161126	34.07419236	95.81406776	86.88643052	28.77220274	69.51350494	75.76157576	43.02320261	93.73825165	63.58618046	29.40916255	79.89751429	65.11400285	50.94799718	112.706034	114.3915148	58.21977186	82.3703549	78.8870992	57.41413163	79.78565138	68.07422754	72.72159678	91.82905465	76.21395992	62.55053028	78.16925381	83.06031941	74.23548046	98.78946534	115.2502532
11083	108.3258613	87.79013908	84.48317292	81.27503487	58.02356769	89.74311971	93.23077632	70.40917437	77.06395896	78.52529605	85.01235629	53.96555319	125.3436471	86.11545923	90.32961395	71.84355309	76.70799277	90.37493207	95.40905338	86.13871021	88.36628336	103.1912032	80.33580132	79.24486383	66.74028499	80.36172107	69.90507473	80.77220356	67.00508053	80.99201907	84.556259	78.39195823	84.79763685	63.27498833	76.88839622	67.93699135
54994	111.9348726	153.3784093	160.6824419	143.6136683	168.7358348	143.1020134	142.5166617	143.9765439	154.6736108	172.521912	152.3860944	189.9284426	178.3803691	227.0266436	158.3730333	159.251844	163.4629783	200.5731547	110.3508837	137.4433046	141.0806552	122.455992	151.7195669	119.4337564	118.9084554	139.2936499	113.3460855	149.9009676	163.2880408	131.6707776	137.3097183	146.650865	150.8156995	145.5795427	161.2075123	170.8938842
54915	145.1932995	156.6697915	162.8324628	130.0552049	165.7659081	126.8925972	119.3948883	133.6195215	146.2456877	152.7097182	132.2028888	205.0224796	186.006945	292.9803693	189.4044435	152.1248325	181.3242989	262.3832758	128.2810802	142.7441483	131.9187115	109.086107	132.8854138	116.2138748	89.88080302	98.56552312	94.87117285	129.6746497	133.6171694	112.1668968	115.1532654	134.624826	133.0288781	114.6480926	165.3530718	170.7321295
55738	113.4895236	188.0875304	157.3309388	91.046218	162.3559922	123.7620232	80.31773914	136.081056	136.301951	94.72009488	149.7258438	195.3483092	183.445347	243.9845949	192.2254808	166.2969359	174.8655178	216.0601004	90.08830403	146.2149389	152.5662804	72.3796955	95.2171075	116.2138748	75.83328452	105.3631454	92.20812239	70.06023916	99.95088259	125.0911552	74.30701549	106.953801	108.2100576	71.27682	102.30928	116.3825364
79144	125.4825456	303.3457498	271.851168	121.7231883	278.4031276	226.3752803	157.8635698	315.7266276	266.540648	242.1428513	346.2373994	437.7853516	88.78265761	366.7778379	273.1328302	156.7942538	326.6070045	264.6546945	159.8411414	382.2286943	497.1350336	128.8978456	259.1439959	265.9383692	140.7666273	238.6656705	268.4687751	104.5913542	336.0733805	329.0594508	163.0835512	377.762384	349.6971814	192.3129294	273.2940553	301.8343473
85441	116.4877791	70.7946384	61.781482	122.7836268	31.89921257	84.87333802	98.50416324	196.3189842	150.550598	72.01398518	121.2148971	50.17747441	172.1510286	37.67206106	105.2811116	71.84355309	108.443732	48.73225583	49.56314461	114.1574555	132.1178842	100.760315	55.92115837	42.63361748	88.19043772	58.58628697	58.25422894	48.1705728	60.06222761	51.85369113	49.06071712	52.00148366	47.90032365	82.17006985	29.56644331	27.33655128
56731	84.95057292	155.0540221	134.7557197	81.6537629	139.476557	124.6664113	72.74569639	130.6935466	112.6552602	64.11136857	120.9257395	111.7191852	31.14670283	78.8793302	86.9443692	55.45961852	95.60590782	62.22310632	76.82287415	129.3658285	128.6655576	50.74479071	88.29962533	87.59270501	66.27397732	92.68961233	106.9381203	47.70483521	119.0764774	118.8248481	55.01432181	107.7332665	118.799421	72.62166567	71.80421946	96.89109005
7165	312.5403758	290.6589676	300.3705624	278.2893552	255.8536843	243.2803796	260.4241845	230.5018024	281.8806807	326.7898926	225.6008176	282.0661744	322.4120379	252.7121398	286.2224432	236.9116939	268.2387606	237.7418244	254.8128729	233.1109125	237.2146735	228.7465775	207.5825952	273.9880732	281.0669469	206.5785891	231.8518312	158.284244	195.5788568	245.3259224	188.6312979	196.2026	203.431599	195.540559	139.2282251	153.18174
80331	127.8700454	87.79013908	87.01260924	137.5540199	85.13789837	84.52549647	150.8999947	97.62538557	94.70802825	162.4488584	93.51359191	103.035743	232.1739269	105.0067274	106.6916302	167.279972	127.9795513	108.9592669	81.63341466	50.48422576	60.349325	114.9810108	67.43091862	70.71814033	90.28882223	63.4828793	63.41388922	90.48615884	57.57328034	59.68657499	98.27215841	61.07668905	63.53618059	90.77708208	56.08238056	61.30504696
57473	52.63604126	61.57876831	56.46966573	72.2613078	48.61879984	43.34105704	85.59112605	64.41789238	47.05085142	84.36878017	63.84601452	41.96025734	170.9284477	101.1953312	73.34696948	86.91677289	74.87401789	66.49062025	69.09685455	50.67354161	49.79317244	71.042707	57.78132165	51.04108611	50.7109589	42.28351488	49.09999297	66.80007609	48.27247737	46.13568591	61.34473692	49.49605886	54.766864	54.93694523	48.72987878	51.92327196
24148	132.0898124	193.174212	173.3296235	139.826388	199.4250772	189.3649394	127.1697536	195.8080997	144.2448138	142.1357946	182.6898187	146.5112319	193.8081752	191.950751	156.003362	147.6192505	196.7137403	159.687618	96.86679293	109.0459276	117.6446688	104.345875	126.9561433	155.5679832	69.77128483	96.37645831	97.03490136	97.87142622	99.16489924	97.75439053	96.99100297	114.3030471	114.7456803	76.38723351	101.4488809	111.0446299
6782	187.2799232	49.61010586	55.58436302	99.68121704	66.16336676	41.18443943	146.3702906	53.50354147	79.91368837	142.4697079	47.13270093	108.2224971	58.8003175	106.2771928	97.15652418	101.2527156	75.43218415	96.50087949	97.74143665	49.47454125	58.75594348	91.34062328	48.07359457	33.8087568	134.879493	54.95704796	45.93762054	111.9100876	55.87031642	52.87196603	101.9649006	62.24588729	67.09354486	103.9565696	73.13392723	69.06927454
8204	154.410159	36.44457716	40.85039649	103.0897693	51.53372789	38.40170704	82.4135724	47.41937139	47.23274904	85.87139037	44.53028186	60.4344262	231.4170911	118.9818468	93.31991347	90.76699751	97.20066859	114.4657365	179.0833034	68.72165232	67.58593273	232.2713654	123.1776867	81.80884362	175.6814139	85.71916914	78.06066679	232.4030536	110.7581536	79.03379811	174.0864156	131.0615552	131.9533959	157.750396	136.6470277	117.9192064
29761	87.94882844	53.49992116	58.42997888	85.81977121	51.09373875	34.85372324	88.70107218	45.00428098	57.47964838	86.31660821	42.96883042	57.11257249	43.02320261	54.51953705	58.67757558	68.64868584	38.99190069	66.42178938	84.03868491	56.16370116	60.61488858	81.49552616	59.81587523	36.49199147	64.93334278	49.59959989	44.10677334	75.31642045	67.26707498	51.30538926	78.90410265	57.68044654	53.69138177	93.53401569	64.60815389	60.0918864
10950	34.42441517	36.80363704	41.60922738	35.22170663	38.38905237	61.84622746	37.99542878	46.95493093	60.57190795	37.8991684	49.96644614	52.45032168	28.3522323	100.6429549	46.20859077	26.37813466	55.81662675	71.51527374	30.97696538	61.78007128	49.99234513	33.48548465	39.58659964	51.39885073	44.59067076	47.29532114	56.00728011	37.85781205	42.37760225	44.8824245	39.79118071	37.08028706	43.18474774	42.83333429	55.61307193	53.94520623
54149	71.95813236	46.01950712	49.57695178	98.46928735	37.3990768	47.16731408	82.48117992	34.69370267	62.148354	72.45920302	40.71340056	38.46356923	20.08525697	70.15178526	50.83509192	28.50804615	26.87171888	70.27631809	29.59211281	38.43111686	31.66845767	54.02648975	35.51749248	17.82860368	46.63076681	41.07376855	24.71643714	55.55584017	31.63582981	25.84851673	53.13026969	31.28997196	29.86531405	52.98691902	42.94173909	35.50516572
522	59.2988313	89.22637857	93.1464923	53.40065199	78.8130545	117.7095803	58.95376139	78.53688249	83.8548035	54.26092392	83.97138866	77.62647608	32.77681065	65.34611178	56.08222128	32.19443143	70.64790186	61.60362849	76.9686481	105.1965054	91.88500088	57.61204982	84.40490848	134.9965175	59.33765076	88.88755241	104.5247308	43.51319697	71.78647924	85.45676287	51.24621758	72.88002367	66.59716845	49.69204715	70.94382032	70.76769933
351	1491.965258	1367.479528	1554.212144	1815.016203	1207.660189	1312.754007	1545.508011	1227.887699	1498.472606	1677.859072	1177.04523	1301.816984	1329.876884	902.7485249	1225.289335	1631.676044	1263.528954	964.5269788	967.0644158	788.4373958	835.1974791	1505.874454	1114.528451	870.0835613	1409.531504	1194.71092	1096.76069	1429.415174	1162.403875	1156.760288	1557.960376	1003.561823	1050.663403	1602.518089	932.0469271	948.5298031
9510	21.15435836	18.19236693	22.38551139	42.26604796	32.88918813	10.5743831	22.51330567	29.16686115	19.94810582	62.05223607	24.17358158	38.05562228	43.43072956	94.45634079	45.87006629	173.3420277	96.8019784	82.3217203	47.95963111	56.16370116	60.01737051	25.52432587	11.85854086	16.27829031	26.34638324	12.4431052	29.62643643	38.05741387	26.98542833	45.66571288	44.46362996	25.72236129	25.31519695	44.51439136	34.41596575	34.13025042
26046	76.17789938	30.16102938	33.51503118	81.80525411	30.46924787	30.54048803	74.09784688	27.8199838	43.23100137	69.50963485	29.89890354	49.36158051	72.71445204	49.32720019	39.43810128	108.4616468	45.6898959	67.86723764	93.7326529	44.23680282	46.54001851	121.7874977	47.49229355	34.52428605	108.8828405	49.9452417	42.19270582	98.60329956	44.7355523	39.71272115	111.7619716	39.9197685	42.85383014	115.455	50.9199857	44.48255386
10694	201.216259	197.0041839	202.2284334	194.2117329	253.2687481	323.9100507	168.1399135	212.9459528	202.5733178	155.9375475	194.7766095	225.7112176	226.4685496	256.7997242	162.5481685	164.6585424	234.9082606	206.6991021	250.0023324	259.8675521	250.5592437	225.9510561	289.7785598	420.1945488	255.3617367	274.9004537	360.0943552	256.2887381	279.4825793	305.7174569	256.0803637	266.2988183	259.7703217	247.1826324	293.4743262	287.8425622
571	142.6947532	59.90315557	69.49626276	105.4378831	47.07883786	48.76738521	104.9944856	54.29309026	79.18609788	95.16531272	63.55685684	68.47680886	51.34839607	79.26599359	85.81595429	92.15963195	65.22571526	108.1332965	127.5522104	103.7450839	96.06762736	179.8857252	120.2130515	64.397632	180.1113368	91.42225902	98.53286724	176.7141455	101.7848437	94.8562235	174.3125018	96.09696016	95.38700028	161.5832061	98.47659292	86.21527712
6647	103.9950478	206.9381738	175.9855316	125.3589774	158.8910778	287.8736662	130.2796998	243.2739151	227.2507618	118.984467	206.0537588	186.9562577	88.02582184	138.5359665	126.8902572	100.8431173	213.4587283	129.1955427	95.04461849	195.6894801	171.2221223	99.60564309	138.8146842	219.3097134	117.8592631	200.3570365	228.2733571	82.56861995	116.4565329	181.957892	82.67220689	135.9610526	146.0173942	107.7221374	104.1865145	126.2495756
9875	70.9031906	38.35956316	38.76361153	89.37981467	51.53372789	27.34034577	54.42405725	17.74162573	30.80133057	64.55658641	25.56153842	41.08608531	108.2275151	74.29460723	48.97320731	52.51051029	36.20106935	85.00612423	52.98883255	20.00437446	25.02936801	65.45166419	35.45936238	37.92304996	38.52867107	22.98518043	30.62508036	60.01361417	26.91992971	26.0051744	51.02013132	22.27044268	27.21797319	48.95238204	33.24269419	34.37288253
94104	45.30697223	43.50608801	49.57695178	42.34179356	44.05391253	44.38458169	31.16706881	27.16976716	38.80482591	34.11481678	35.9712147	49.07018984	44.3040016	105.945767	56.87211172	65.12613991	67.85707052	103.3839665	66.61869732	54.71227967	61.27879755	48.01004151	53.82847469	41.50069618	42.842017	51.78866469	42.35914648	68.26382278	59.14524704	45.82237056	52.52737302	50.6652571	56.00780502	56.61800231	83.92802558	71.98085988
3460	102.718013	136.6222819	147.4029013	103.0897693	134.251686	134.4755429	83.63050784	181.3175572	217.2463926	74.90790113	157.1861118	153.5046081	47.21490841	115.7228269	129.598453	65.7814973	122.8763169	108.2021274	129.2286109	201.5582714	162.3257422	124.5222469	159.741521	167.672353	204.5924894	217.5815201	259.6474204	102.3957342	162.8295505	250.0256527	113.1184891	142.1967765	159.8332043	132.6690244	117.8746827	124.9555377
2618	192.8877715	112.9243302	114.4569933	180.2745415	139.5315557	158.6853148	138.7306403	81.92729788	104.8336625	121.5444696	88.13525917	107.9311064	122.9567035	103.0734105	98.51062208	110.18196	90.74188749	95.53724731	246.0664356	146.8459917	149.9106445	271.1655762	185.900067	238.3308659	224.8185845	164.7559299	218.2869179	184.0328789	136.6301056	178.7464096	186.89797	136.3507853	141.1363595	184.3110978	144.2341838	129.7273025
6651	321.9238051	139.9735074	163.5912937	278.6680832	144.4264348	187.1387535	267.1173294	151.3611473	158.735991	254.2193851	148.337887	150.7072576	410.6707323	192.7793154	165.8769925	295.4023403	196.3947881	201.5367868	237.1742244	187.9275304	176.2678304	352.4180136	175.5529088	224.8550651	341.9200976	180.5978463	180.920991	289.7553101	157.1311713	177.9631212	274.9208849	150.1027837	161.3223335	283.0900115	162.6936563	155.5271838
539	108.714524	158.0461877	154.0426716	107.7102512	159.5510615	242.932538	111.2143778	154.0084579	147.0945432	101.3983624	158.284911	113.2344167	56.76268273	82.30406303	89.99108947	68.15716781	107.8855657	67.24775981	144.972198	163.3795756	147.4541813	119.7212428	161.427294	243.8165901	130.3912817	185.9552943	204.9716656	100.7323857	144.8829307	189.1641451	108.8982124	148.5995288	146.8446882	94.00471167	129.9984888	131.1022178
6526	170.0121924	69.89698871	79.55077211	144.9770892	54.50365458	40.34961972	120.003356	30.37440636	75.42688037	103.0122771	48.28933163	79.08342946	124.2375025	83.40881555	81.52797761	106.8232534	46.3278002	96.29438688	90.45273892	69.79444212	90.42440115	138.1352207	71.50002578	42.03734311	195.4994898	113.1976931	61.25016072	133.4005504	88.16113235	82.40193817	160.1444299	76.38761839	81.81937839	154.3210395	83.84980747	68.98839717
1827	39.92121695	40.57376571	44.51807915	34.38850497	24.25440128	33.8797669	67.40470195	35.29747528	43.23100137	82.3652999	39.32544372	20.22251291	306.1109598	28.61309037	63.021973	34.81586096	25.43643419	25.5362527	33.23646168	39.94564363	34.58965712	34.09320669	31.44838532	31.54291419	34.56505589	35.88914138	34.61965606	41.45064482	34.7142646	29.60830098	37.379594	33.29431181	37.14550141	32.67974955	34.57240196	33.24059934
861	139.2523117	74.68445369	82.39638796	86.34999045	68.85830023	58.71565352	45.36464896	41.33520131	54.56928644	30.55307408	43.20015656	47.49668019	39.18080562	56.45285397	84.3490149	26.62389367	34.60630859	48.86991757	119.6804168	103.0509258	95.53650019	138.6821705	131.6065515	100.9492509	115.935744	75.69555662	86.04981818	125.2834096	104.1427938	87.41498384	123.8952672	148.6552049	158.7577221	94.07195395	107.8627654	106.1111103
873	45.97325123	133.6301163	134.8189556	75.21538642	110.8222644	142.8933084	88.22781951	124.1913801	165.3449379	67.50615458	167.1909674	127.3960035	41.5677492	75.12317162	105.2246908	37.19153147	54.30160403	66.42178938	39.86917662	55.15401664	51.65211754	35.91637283	52.08457163	75.13057067	38.00407495	70.16528764	66.57626165	42.71478969	57.57328034	65.09126485	49.58825171	52.61392083	47.90032365	48.41444378	56.70812539	63.89312282
23515	123.3726621	65.76780017	72.2786427	120.9657322	77.65808301	61.4288176	94.78574939	78.35110631	79.79242328	107.2974988	69.34001033	97.44104205	78.01230242	139.3092933	116.8473644	124.6817421	114.3443468	160.9265736	104.0097167	78.43986578	76.15035838	136.9805488	92.19434219	51.10071354	118.7918784	71.66306882	76.5627009	171.5910321	91.10856991	71.74921612	157.0545845	99.99428763	101.5917054	136.9052882	114.1202137	104.1700534
7267	150.3014385	117.5921086	131.2777448	167.2462973	130.8967688	111.5180007	167.7342684	105.1493211	135.4530955	184.5427936	137.639053	148.7840792	151.7746809	178.6937207	147.4838294	191.0366771	125.3481961	170.9758806	183.9667309	116.4923509	129.9933755	234.3376203	145.3252557	114.9020712	194.0422784	165.9656763	131.0720151	197.0735312	141.9354932	145.9266262	233.4717383	125.3269162	132.2015841	230.3048194	130.7024518	123.499745
2114	443.6307697	582.4549582	679.1536506	661.7893566	439.5491497	155.4851725	303.0169249	257.160685	395.4454291	293.3985548	281.8130695	306.9509381	118.8232159	250.3369219	329.0457892	118.4558469	151.7414867	250.1313809	289.4341871	184.709161	203.4217071	313.0376251	284.5468506	70.47963058	118.5587246	146.6097349	102.7771039	300.5338085	252.1696579	114.516762	236.2601354	343.0204934	341.5069707	216.4529091	249.1246612	253.9549439
54014	106.6046405	68.70012247	67.78889325	107.1042864	61.26848759	66.3681676	98.36894819	75.14646711	87.12896068	85.70443368	72.40508168	90.38938769	69.9199815	97.99154886	84.46185639	133.201388	110.4371829	116.9436478	104.2283776	91.43955391	89.16297412	151.2012447	90.85734983	55.63239876	120.2490899	76.32923327	69.4889731	138.8563335	87.83363929	78.87714043	130.5271307	76.22059007	80.74389616	134.1483546	101.8399714	89.04598509
3150	90.83603745	99.45958497	101.0509808	64.76249284	86.78785764	159.867976	75.44999737	96.46428441	110.5937539	66.44876222	97.44613629	92.25428802	33.9993915	75.89649839	66.57647999	40.46831839	76.38904061	65.11400285	103.7181688	201.1165344	182.309402	86.72193575	111.1447555	193.6102881	122.1143206	163.1429348	172.765399	65.20326152	116.5875302	172.9500755	71.2925321	129.7253286	145.1073708	88.35635989	94.33103341	106.272865
25825	56.63371528	83.60110722	82.45962387	60.82372134	80.6280097	73.46413521	38.73911155	75.61090757	66.87769216	47.30439521	56.44357805	83.10462079	32.66037437	84.07166706	59.693149	47.51341025	76.70799277	69.65684026	52.84305859	84.56107815	75.8847948	47.34154726	64.58254361	85.44611728	54.09168949	67.34254619	74.3989724	77.77817624	89.01261431	77.93719437	68.73022122	68.70431567	69.40996812	75.17687242	86.11813249	90.01651354
4599	120.7075461	371.806499	306.0617941	287.7575559	67.59333146	304.9874704	141.908194	881.7402213	853.8880677	60.77223479	547.6068039	250.887372	95.12843445	56.67380447	403.3519114	36.04465605	205.0862343	113.7774278	90.59851287	681.4739425	586.9619167	174.9631766	191.8293375	91.40886098	54.55799716	116.6541112	82.7210051	41.11797512	265.9898651	77.70220785	37.75640442	172.206198	102.2535406	154.2537973	53.81405554	59.93013166
54101	39.69912395	96.64694929	106.5525048	105.3621375	67.97832196	53.15018873	81.66988963	67.94763991	85.73441225	86.8731305	86.6894708	99.18938611	32.19462928	66.39562668	111.4873936	47.51341025	72.32240066	89.54896163	50.72933625	57.74133322	60.88045217	62.04842074	72.77888803	53.24730128	44.88211305	68.09143678	40.52829928	63.60644695	70.41100838	51.30538926	57.27518435	51.77877923	53.11227596	64.35086485	74.22898068	78.20841743
7307	83.17382892	112.0865239	96.75093905	72.86727264	91.62773817	152.6328718	75.17956728	92.65587261	78.15534469	50.53222453	89.46538447	82.11389249	81.44717246	76.17268652	61.32935063	38.33840689	75.03349396	75.0256481	143.4415715	177.76758	147.5869631	123.6106638	158.4045287	267.7868197	107.6587829	143.9022073	160.6152312	96.20807771	117.1770177	168.0153587	97.21708923	163.854782	151.1466171	88.82705587	123.34995	111.6107715
150094	308.9313645	250.9230083	293.098433	523.4021351	638.2592446	95.79556267	283.2079202	424.3128081	343.1801792	659.5345737	312.8107722	1291.501754	254.0639461	1668.231549	1001.637499	530.7575604	754.7205317	2028.376903	249.2005756	295.1434049	339.3238725	253.3593203	318.1460497	102.4995643	270.2252936	238.7808845	241.8382704	719.8307004	660.6845037	273.9942773	480.1318414	632.3135438	651.4113098	977.7027952	1181.484461	1156.789033
23076	113.8781863	104.2470499	117.4290809	141.1898089	149.5413086	95.03031126	106.1438135	79.93020389	100.4074871	121.4331651	85.93766084	137.944346	107.2960249	137.0997882	103.2499647	76.75873346	86.67524754	126.373477	160.4971242	105.9537688	112.9309151	162.5656469	151.0220057	155.5083558	126.0779357	107.0337475	107.6038829	170.4599551	143.2454654	112.9501852	158.6371882	132.6761623	139.2335832	165.4160162	145.5638915	138.3003038
8566	281.3918324	548.1048969	596.8204986	484.6961306	609.6049519	252.6025331	332.7642357	364.5857644	425.7010668	361.1273183	445.9389655	428.8105188	179.4865137	301.155538	459.7162364	292.7809108	282.5118694	323.0232721	263.5593102	266.8722384	304.9997789	263.6905951	329.132639	230.161907	226.2757959	274.6700258	224.2787814	304.392777	352.6445294	281.5138458	329.1062238	379.0429344	383.5335068	294.7229265	315.2189591	337.8247772
1476	157.4639378	269.5342784	296.7028798	251.248174	384.9354979	274.8643922	560.2635558	1008.300248	712.2504531	1179.270747	1169.469299	1189.048792	938.9420996	1353.487555	1051.062073	1638.065778	1834.293831	1072.178459	161.8819767	292.6822989	277.7795113	126.9531351	206.7106436	242.5047864	182.676029	219.0216943	237.5940338	292.083998	311.4459022	282.9237649	215.9877347	270.808583	256.4611456	312.4748892	350.6517602	364.4334322
8568	24.15261387	40.0351759	34.59004161	25.14754108	40.6439967	30.54048803	18.59206925	23.03624702	25.58693209	25.65567787	25.09888614	42.65959496	60.77973413	86.55736024	44.23386467	29.49108222	47.04544255	65.66464981	46.72055249	44.23680282	43.48603726	38.52957762	47.43416344	64.09949482	20.34267202	28.86109122	29.79287709	45.0434776	40.15064943	34.07304478	30.67236846	43.81709597	48.72761766	27.90554745	61.71408405	58.1508295
7109	66.29476083	47.33605999	51.72697264	65.21696647	52.74369802	45.9150845	60.3735194	52.01733199	55.11497931	68.84180809	50.94958224	75.70329762	65.96114824	101.3610441	70.46951144	93.47034672	75.91061238	107.5826495	97.01256688	81.02718235	87.10485632	118.019621	84.7536891	70.24112083	104.0448984	68.9555413	65.91049903	113.3738343	93.72851441	67.28447233	105.5069185	79.72818479	80.90935497	119.4895369	103.0914611	94.5456463
8209	43.64127472	95.39023974	87.89791195	53.85512562	66.27336404	93.01283027	48.94784776	68.7371887	82.52088761	49.69744109	82.87258949	61.4251545	40.9273497	53.58049741	62.90913151	31.3752347	36.20106935	48.8010867	62.82857449	93.77444935	85.5114748	56.57892234	77.1967758	99.81632961	51.76015115	88.88755241	97.11812168	40.38610178	77.48485852	89.3732048	54.93895973	79.28277594	80.99208437	52.58346532	52.01503915	58.87872584
