EMP_basal_01	EMP_basal_02	EMP_basal_03	EMP_4day_01	EMP_4day_02	EMP_4day_03	EMP_8day_01	EMP_8day_02	EMP_8day_03	EMP_11day_01	EMP_11day_02	EMP_11day_03	EMP_14day_01	EMP_14day_02	EMP_14day_03	EMP_17day_01	EMP_17day_02	EMP_17day_03
29966	66.4729233625503	67.1440202633585	67.0548055523504	66.667108278019	67.6053089292313	44.2435582840011	78.4562651495347	58.5286800037168	57.0059240389821	92.6817788753808	75.7163959860092	60.3915345324434	78.9794647362719	76.1649139642691	71.5609325622181	103.485873573077	89.7161652729765	84.5977297075037
25831	139.50567468851	76.9884442869337	96.266800050404	188.758467011419	98.9374340477659	84.4920782862932	196.956701292925	107.840245046218	88.1303263609956	189.555195991357	88.6851212500489	98.4593500742949	165.344413770401	81.1757635671815	87.5277071107824	169.38331093605	89.8726014809503	84.7594844488183
394	152.625330615329	126.399880251416	121.628122546441	208.084028025467	115.097602476249	67.4982587297698	239.507276002554	122.933270795208	102.444222616039	248.304665300015	126.543319243054	112.401883338594	245.680396030769	120.316066576598	134.104360327579	228.018581732491	154.01144675021	130.050812016889
171546	94.6801836052115	157.573889659404	150.17620807863	83.2579200919654	85.9162911413619	151.57294495678	146.945203894485	151.794362017514	169.186924921534	67.3323476108294	93.0080296713954	131.279133432393	79.506999328976	97.4888628299964	96.1315648986098	91.3150203458338	71.6477832520021	73.8410394100869
58533	147.013033357746	111.00219139403	114.059560335582	134.914293871652	105.099224887403	91.5281158570642	157.961722552183	113.946583708023	103.775747849067	123.553527187065	121.892917759484	105.665603222135	148.84011722723	123.322576338345	116.069350733864	159.22972619951	100.040954999248	95.4352973755779
11177	115.452972156008	102.987820554324	102.241980743188	142.146186200808	93.8801151510822	102.201427087302	140.999781126838	96.4340652817145	88.2135466880598	141.983428657619	92.9425310589508	91.0964392493277	126.080767656281	89.0260946117443	87.7758953162005	124.06201217825	108.410292125846	97.1337221593805
5687	98.1058715416587	149.811939948509	148.184481181036	83.3794645008587	116.608985135028	147.697161549152	89.8225145582711	131.343888197317	151.544215583922	78.4435156454228	127.722294267057	130.495845046758	90.2837774370742	129.057215328345	131.953395880622	100.930666818186	126.791546562768	131.50660468872
4792	150.147173384708	184.141213466617	153.429362011368	121.240547871147	174.041526168632	184.368035329018	121.997743653771	175.758860916673	218.037256908223	167.465927802824	156.148692068033	165.587164723198	151.628514360094	158.454199665431	174.807226016147	133.946627782696	206.339358317447	228.6403268481
10484	177.042468034687	122.171826343855	129.860593723166	159.223175650328	108.587031023047	88.3678616939213	193.284528407026	143.095709772867	107.853543875213	162.60895015896	147.175382163117	126.579403118584	200.915317735592	148.822233206499	145.603747178617	230.842757619475	128.434126746493	119.213244348815
5411	240.891460211874	297.983142559755	290.327390772701	196.476536976149	184.679334882346	209.292304011919	225.110026751488	250.014243322964	211.712512051344	132.602143071525	174.357306327644	236.161448268894	140.022753320604	153.276321742422	177.123649266716	158.624545652299	186.471959904774	172.511431611956
4253	67.9306629099747	42.3436443578135	58.2912072029343	56.4573779309751	52.0845716256159	24.80501380882	77.0573421453825	53.9777294916168	34.2867747504534	80.7056696165376	65.8916041193125	41.905928631462	87.1939319655216	67.1453846790267	68.2517564899768	88.9615404400133	90.4983463128455	88.6415982403672
55015	63.6303312450728	55.8481747491281	49.8595633364506	42.9659485438099	49.2943267171007	33.8087568019253	30.1351330477782	35.4282856321711	25.4654200816475	48.5697764386418	41.9846105770172	34.9346619993123	37.1535077433035	38.1938091955326	44.4256887698394	31.671115304041	53.8922736469754	50.143969807507
2287	119.097321024569	157.763205506012	137.296374140852	89.6390015588678	113.295569306167	181.92331041036	101.188763967008	137.335012922107	160.115909271535	48.5032424983149	81.6767697184719	135.273904199131	60.4403919069562	89.5828556787346	95.8006472913856	61.3249621173788	69.379458236382	70.1206803598525
6235	226.022516828145	113.210876271114	214.044250594829	164.753446254977	126.956143337439	229.684887479747	151.783145950511	108.589135636817	124.331168633926	206.122147132756	283.477994660422	260.521717062136	206.190663662633	284.504905232028	244.879029345856	147.12611525529	279.395067441214	127.139226673227
6029	60.6419651728529	134.919093348741	199.438253345802	97.4178437280441	235.950085076311	216.686106204932	84.4016879171814	538.797976451539	267.969453146748	73.1208004192703	253.348632935886	190.652393063511	103.848952678037	291.909827422999	263.244956546795	124.26373902732	226.441411042081	310.4073485826
6166	82.7267193163318	147.666360353627	132.848184069557	72.1366066782211	111.20288562478	169.222666320748	74.7258038051289	111.123842251151	102.194561634847	79.042321108365	116.915023213691	113.733473594174	73.5533946398868	122.153378097665	112.59471585801	69.730247495309	118.109337020222	125.602556630739
9147	77.8432918324603	57.0471751109738	57.7600800302424	79.4900434162706	55.3979874544776	45.6746167729715	76.5327460188254	54.0353364601244	51.9294840880654	74.1853434645008	58.0317706259552	52.010348806151	71.4432562690704	54.2285279248524	56.4214520317142	80.4890127790597	65.7814254529845	63.0843491126701
378706	15.5978131574405	32.8778520274528	41.9590466426588	21.3310437607882	58.5370129765571	50.8622037954891	18.127710595472	105.478359337407	70.7372780045763	14.9036026332271	53.9053580419426	44.3341226269299	18.2376244906277	63.582113850289	48.396700056529	27.8383051717049	49.433841719722	70.0398029891953
382	262.684666445868	306.439250374877	280.567928974488	258.038780080646	269.433023978493	311.851495721463	262.764370946584	268.506080213902	328.13774961417	251.63136231636	249.680710638985	301.331041953709	258.265864170996	275.374023733388	288.311965294023	285.577976000557	245.291974102924	247.889141064531
5836	346.358916468025	357.491423676622	332.153655622187	278.1543797525	308.380192493183	495.981021302319	307.12188786991	363.039115534865	518.62907826414	232.336519621558	303.324074231149	475.691036596017	270.549883972534	292.243884063193	287.071024266933	274.348514735642	237.391945600247	255.00634968237
81542	95.19039244681	67.0809149811561	72.2332954860962	93.6499670523494	78.2431176429453	80.3777851305033	85.6257455458146	88.1962687851284	71.1533796398973	69.2618318803097	67.0705791433161	63.2897015592922	74.759187994639	73.4924608427158	69.9063445260974	60.6525392871444	57.2556521184122	55.4818762708868
122786	366.038400358254	230.271174756575	230.376411155105	493.34875569823	283.674899032372	141.97292759327	326.182213801483	174.664328515029	197.481836123364	336.59520411382	240.445406284291	197.701988534225	415.47117279682	270.530202450573	274.247966986998	384.558616611063	233.559258504889	203.891851426976
51637	132.581411838245	186.791635319118	172.749112918035	101.611125834866	155.963064365544	184.60654507718	114.53682096496	163.891825404109	171.184212771075	124.884205993604	181.038164796998	169.033633619991	127.588009349722	172.317550233489	167.527038657216	133.206962669438	180.996692625691	184.885669322518
30001	261.591361785299	158.078731917024	170.690995123854	241.873373697826	148.580541378431	124.502088540424	267.952043753649	156.230098592598	151.211334275665	296.408704156369	136.36811110975	150.704685396136	247.18763772421	144.034088030383	160.660498307315	245.568817601609	122.333114635515	115.250253186609
5706	84.5488937506123	111.948770627066	115.254596474139	74.506722651642	97.4841814912476	116.154247354763	99.7898409628554	119.995315401321	106.688459296314	77.578574421173	108.531200820776	126.657731957148	93.8257954166589	109.514901876986	107.713681151454	91.3150203458338	103.482551574671	108.860940904685
64841	189.943463029393	109.298348774565	92.6816916347338	164.388813028297	106.029306523575	172.859939980214	145.487992431827	102.079548195459	106.938120277506	95.409670428784	74.8649140242289	102.140805486778	103.019969746645	90.5850255993171	93.0705770317865	94.2064385158418	71.6477832520021	72.7896335915424
10175	126.094470852206	93.9637651993805	86.3745564590176	123.002941800101	125.212240269617	95.1653895165306	123.338378199417	116.020434574297	92.7906646765912	148.969492391944	108.007211921219	98.146034720041	119.072093781784	100.16131595155	94.9733532733253	119.556779215679	95.7389592799679	102.876015476047
2764	142.566927738101	98.8859772111681	100.714990121698	144.212441151995	80.684581937896	105.421308687485	175.623125479605	87.965840911098	93.7060882742975	98.8694353257831	72.7034598135556	100.730886392636	115.379351632855	89.5271795720356	89.265024548709	111.622189818913	58.8982323021371	54.8348573056286
11169	116.473389839205	65.8819146193104	64.133606102545	149.864256165538	66.5589670885381	88.5467440050426	176.905471566744	104.038185124717	113.678966769707	83.5000951102677	55.4118261281694	86.7883531283363	96.1620200414914	60.5756040885415	63.0398041761967	94.6098922139824	43.019957192796	37.0418357610294
122809	92.4206873067037	52.6298053568055	60.0173705141829	103.677380786053	53.3053037730912	49.8485373658017	81.6038419088771	61.1786005550662	45.9376205394425	93.0809825173422	45.5870342614727	51.3053892590797	86.6663973728174	48.3825367214545	55.3459698082357	70.6716394576372	52.1714753592636	45.3722049387281
3958	182.873426224385	317.735095889107	333.747037140263	144.212441151995	304.601735846236	141.376653222866	155.397030377904	286.249026514241	205.470987521528	201.730907071181	397.904070601216	276.030827097705	249.44850026437	360.335762556103	345.560711343798	285.44349143451	378.028096568697	390.07155868001
9787	26.2393118536383	95.1627655612262	105.163180192993	34.8224731479534	43.3650562865061	167.433843209535	129.691820176608	129.788500047612	76.1465992637498	8.38327648119022	33.8627826338813	86.083393581265	21.3274699621803	66.5886236120364	72.8018735893086	53.2558881545658	11.4198431820877	14.8005588302803
22863	45.8459087664958	41.333959842575	46.8055820934723	49.407802215159	49.23619661484	25.3416607421839	49.3120358963643	55.0146549247535	35.4518593293524	60.0801481151966	61.9616873726339	41.2009690843907	67.5244278661256	41.5343755974742	46.3284650113782	91.04605121374	66.0942978689321	68.0987460934208
3895	430.689149286524	324.61357164917	351.207842942508	477.244121519857	440.103004216002	304.040301469166	465.025321963587	375.309399826983	304.836058036192	467.80013443848	419.911604382617	314.098642639557	456.091336435036	375.98074853853	367.566732224202	463.164845465466	428.713427952209	393.064021394329
10640	117.712468454516	81.4689193233044	78.2748670754664	128.89784563143	78.940678870074	70.2411208336297	139.425992747167	89.1755872497575	76.7291415531992	119.428422886797	75.7818945984539	81.8536362988371	132.486544853403	77.6681688451428	82.7294018060325	134.551808329907	80.0171203786007	70.5250672131389
5684	133.966264408298	141.734463826601	132.250666000279	98.9371488392114	111.14475552252	219.07120368655	106.551302149591	120.801812960427	152.376418854564	84.697706036152	101.064359002087	124.072880284553	88.3997253202738	105.506222194656	101.75716422142	88.2218753267555	109.270691269702	106.677251896938
23002	66.8373582494064	60.5810709143084	52.51519919991	119.782014964426	64.9894543274984	41.7392059283029	107.483917485692	54.8994409877383	58.8367712343946	84.697706036152	51.4164107690461	65.0912648462522	97.9707100736197	53.504738537765	59.6478987021494	80.2200436469659	43.5674839207044	42.2179874830946
51635	104.811473459811	112.138086473673	129.263075653887	94.0146002790295	121.956954543016	85.6846270271018	89.6476491827521	121.896345362072	102.693883597232	119.095753185163	147.437376612895	129.242583629743	125.025698470873	133.734008291063	134.435277934803	122.918893366851	149.70945103093	143.719087657968
5494	101.75022041022	82.4786038385429	80.5985484559934	109.754601230722	90.3341789131775	53.6646933363894	120.132512981568	89.809263903341	67.7413462302648	137.85832435735	96.6759519682955	76.5272752765204	136.932907849052	87.0774308772784	90.4232361739935	150.622713972509	112.164761117217	103.280402329333
161291	82.9453802484455	89.988132420629	89.428537701996	83.5010089097521	75.4528727344301	62.3106717072522	108.183378987768	92.1135426436448	86.0498181843904	104.924023895532	94.3180019202883	84.9867898413763	91.0373982837943	88.0239246911619	88.4377305306487	109.335952196116	94.7221239281382	92.9280988852025
3091	394.974530374627	387.214011593955	406.312287109291	350.716391861848	275.362294409087	253.297352547758	449.112572791356	331.412889824196	395.712655190306	391.21956912221	408.449347204804	343.628614777989	402.810342571921	455.54190501144	457.410862585554	555.488500056652	353.389393812823	321.811057845275
5529	77.3330829908617	36.7272742417995	45.0130278856372	82.1640204119249	43.1325358774631	36.8497560909874	83.2359187470546	38.1934201205357	31.6237242843988	80.0403302132685	44.3425606250244	36.031265739201	83.6519139859368	43.148982691746	47.9830530474988	83.2459463830208	56.9427797024646	52.8129230391969
23224	58.6011298064588	63.1052822024046	70.5735230714341	241.4479682667	115.330122885292	43.9454210987989	141.174646502357	94.7634631949942	74.7318537036582	180.24044434559	123.792377520378	77.4672213392821	238.144187563568	106.953800968831	128.561490406574	253.301680149305	163.319401124651	133.528538955152
4522	172.887910324528	98.5073455179536	96.5987545333364	195.200320682768	136.140699494634	233.441416013294	187.16424026386	153.464964104234	237.094711805927	133.001346713486	116.718527376357	167.232070333031	169.941500935394	114.581427586598	119.213068002493	150.689956255533	96.9904489437584	97.7807411246387
26030	73.9802820317857	71.4982847353245	77.1462218334961	78.2745993273368	78.4756380519882	64.6957691888695	89.4144953487267	57.8950033501333	74.8150740307225	123.819662948373	101.588347901644	65.2479225233792	90.8113120297783	84.4606538624241	88.6031893342608	108.663529365882	141.340113904332	144.608738735198
91612	111.37130142322	97.8131874137272	98.590481430931	148.770356485497	116.027684112421	96.1194285091775	142.340415672484	108.358707762787	106.438798315121	145.243591733637	103.815300724762	100.652557554072	159.240084911968	108.234351422909	112.760174661622	127.222399480352	87.9171488812777	92.3619572906016
2877	0.218660932113652	0.315526411012023	0.73029986245134	0	0.174390306782196	0.477019496323462	0.0582884585063408	0.345641811045572	0.499321962385244	0.0665339403269065	0	0.313315354253922	0.15072416934403	0.278380533495135	0.33091760722413	0.201726849070325	0.703962935882117	0.566141594600886
64398	70.5545940953385	62.852861073595	69.5776596226368	93.528422643456	57.6650614426461	51.7566153510956	128.992358674532	81.5714674067549	67.5749055761364	106.853508165012	77.2228640722361	72.4541756712194	119.901076713176	62.1345350761142	67.3417330701104	146.453692425056	72.9774910197795	63.0034717420128
51382	75.5109085565813	98.1918191069416	101.910026260255	79.0646379851437	79.1150691768563	106.554229991253	90.9882837283979	81.9747161863081	106.355577988057	66.201270625272	78.9258279957968	90.0781643480025	75.0606363333271	84.6833582892202	76.8556142778042	83.3804309490677	72.8992729157926	76.5908700124341
1965	251.605845885443	153.345835751843	161.396269601746	241.326423857806	169.623638396816	239.165649969176	228.25760351083	144.93913276511	212.461494994921	233.001859024827	164.663511685837	164.803876337563	240.781860527088	175.435412208634	169.678003104173	247.855055224406	215.021567859993	185.69444302909
26499	109.986448853167	113.147770988912	86.0426019760852	99.2410098614448	88.4740156408341	130.226322496305	99.3235332948047	74.8890590598739	142.140318625666	36.5271332394717	61.8306901477446	123.524578414609	40.0172669608401	52.0571597635903	54.8495933973995	45.3212987577997	27.8456450193371	32.1891935215932
51109	111.589962355334	150.064361077318	145.46245442099	107.141396439515	90.9736100380456	207.443853463665	190.83641314976	160.204979419622	194.735565330245	92.0164394721117	107.810716083885	161.514065117897	108.898212351062	110.517071797569	115.490244921221	132.736266688274	91.9062721846097	92.1193251786298
677	435.135254906168	524.783526795197	442.893671128445	280.402951317028	246.99480450585	347.031683575318	402.423517527777	192.810523594921	442.399258673327	279.376015432681	261.011970591909	405.116753050321	259.54701961042	358.721155461832	383.533506772767	243.148095412765	366.686471490596	322.619831551847
87	434.479272109827	449.940662103145	419.922420909521	654.212780868618	581.882323629927	635.866988599174	482.803301808021	309.522241791309	540.016702319642	394.080528556267	375.307049307814	427.83211623373	463.024648224861	495.851406261535	512.674102991983	384.020678346875	311.30805386787	348.90497701546
2079	187.465305798771	230.018753627765	205.14787045224	175.449354237594	182.64478130322	357.943504553718	174.457356309478	212.108858044966	280.785383514636	137.192984954081	163.026046374721	212.271152507032	140.24883957462	186.236576908246	176.130896445043	150.555471689486	148.379743263153	160.056316530736
9766	105.321682301409	70.488600220086	79.8018576969556	137.34518204952	116.72524533955	54.5591048919959	106.259859857059	94.1873935099183	89.7115125752156	189.222526289722	115.539552352353	73.7074370882351	169.03715591933	108.791112489899	116.317538939282	144.167454802259	176.616478802425	160.784212866652
6430	229.156656855108	223.392698996512	217.231013630981	165.178851686104	177.994373122361	216.864988516054	110.806359620554	172.072014932187	152.2931985275	160.945601650787	121.827419147039	156.42269061127	107.164884403606	159.846102332907	186.968448081633	83.582157798138	171.766956355237	154.961042179328
22990	112.683267015902	99.1383983399777	104.233707640782	192.830204709348	111.086625420259	69.1081995298615	168.803375834363	90.9614032734929	83.053886410079	158.816515560326	109.055189720333	87.6499703525346	169.03715591933	86.0195848499969	90.3405067721875	185.050762880511	108.56672833382	98.9939016844977
26037	61.2250609918227	39.1883802476933	41.7598739528994	80.8878041185445	46.7366022176285	35.2994427279362	65.3996504441143	41.0737685459154	38.6974520848564	78.7761853470573	44.2770620125798	37.2845271562167	65.9418240880133	35.1872994337851	40.9510538939861	71.5457891369419	48.8080968878268	48.4455450237043
58517	229.375317787221	220.237434886392	199.637426035562	165.05730727721	122.945166281448	156.402767357055	228.607334261868	181.11630898788	198.97980201052	121.823644738566	121.892917759484	187.832554875226	110.33009195983	106.118659368346	122.687702878346	146.050238726915	145.485673415638	131.668359430035
5663	104.082603686099	84.687288715627	98.2585269479985	135.825876938352	114.34191114686	69.7044739002658	128.059743338431	95.9156025651461	82.4713441206295	149.102560272598	109.71017584478	94.4645793075574	142.660426284125	109.681930197083	113.173821670652	139.729464122712	126.947982770742	120.749914391303
10577	190.453671870991	373.457060073831	365.216322122257	181.465802477816	382.379812671095	324.432884936994	231.172026436147	359.58269742441	320.647920178391	297.473247201599	411.855275051926	342.610339876663	274.468712375479	361.560636903482	350.772663657578	295.395349321979	397.739058773396	377.616443598791
4053	48.8342748387157	51.8725419703766	49.9259542330371	84.1695031586657	61.6760384986367	57.182712121775	72.6274192989006	59.1623566573004	63.0810079146692	39.0554229718941	44.6700536872477	52.010348806151	56.0693909959793	41.144642850581	49.8858292890376	49.4903203052531	27.6892088113633	28.6305892126734
51077	121.138156390963	84.6241834334246	84.913956734115	128.837073426983	104.343533558014	113.351757813863	160.817857018994	112.679230400856	116.50845788989	121.224839275624	105.91125632299	101.827490132525	140.550287913308	110.517071797569	109.616457392993	146.655419274126	89.4815109610158	92.8472215145452
56252	89.140773324999	66.2605463125249	69.4448778294638	116.804176946538	88.6484059476163	81.3914515601906	58.7547661743915	59.5079984683459	46.0208408665067	101.530792938859	60.651715123741	54.2035562859285	87.6461044735536	62.3015633962113	68.748132900813	70.2681857594965	64.2170633732465	57.1803010546894
10972	337.02938336451	277.284609997366	313.829768164317	390.88681900111	322.331417035759	284.482502119904	558.928028617301	428.192596916956	368.582828567375	366.26934149962	348.059626530842	375.743438589016	418.86246660706	344.245367720085	348.621699210621	443.597341105645	268.444532883047	266.814445798332
2353	12.390786153107	19.0577952251262	13.8756973865755	9.11583066700351	9.59146687302078	15.8012708157147	12.1822878278252	12.5007121661482	15.8950824692636	22.6215397111482	5.23988899557157	10.9660373988873	3.76810423360076	2.56110090815525	4.30192889391369	2.82417588698455	22.1357234282932	16.9842478380266
11161	39.7234026673135	78.439865777589	73.0963771417205	30.5684188366851	38.5402577988653	83.1206472343632	43.3083246702112	80.5921489421258	91.7920207518208	22.5550057708213	52.9883774677175	81.6186497831466	36.9274214892874	57.3463898999979	50.6303939052919	43.4385148331433	32.5387312585512	33.7258635640813
64207	50.2191274087688	85.5076573842583	86.5073382521906	70.5565293626071	78.4756380519882	46.2112637063354	84.8097071267258	74.9466660283814	75.2311756660435	90.9518964268812	77.2883626846807	64.1513187834905	59.83749522958	70.5973032943664	76.6074260723861	73.832026759739	89.7943833769634	98.7512695725259
10598	110.423770717394	89.5463954452122	87.7023743907473	89.8213181722079	99.4606049681124	184.248780454937	67.6729003258616	74.5434172488283	121.917779149064	94.0124576819189	84.5587086660363	84.281830294305	75.1359984179991	81.7882007408708	76.2765084651619	72.5544233822936	101.292444663038	107.486025603511
9517	76.4584392624071	39.4408013765029	53.9757989248127	125.069196751288	58.2463624652535	58.7330254848262	162.449933857172	73.8521336267371	64.1628721665039	96.3411455933607	56.5253025397284	67.0494858103392	122.161939253337	51.6117509099981	51.6231467269643	133.408689518508	44.2714468565865	44.1590443788691
22938	111.298414445849	105.638242406825	107.221297987174	94.8046389368365	112.77239838582	100.829996035372	96.5839757450067	97.355776777836	92.7906646765912	96.3411455933607	113.443596754125	88.7465740924233	95.3330371100992	110.238691264074	107.961869356872	106.242807177038	119.517262891986	118.647102754214
6400	262.976214355353	88.8522373409857	117.644668751252	261.138162507427	133.350454586119	45.9131265211332	333.23511728075	103.346901502626	83.5532083724642	369.662572456293	139.774038956872	96.5794579487714	287.58171510841	128.723158688151	130.712454853531	296.00052986919	174.504589994778	169.438091526979
23768	153.427087366413	64.0518614354407	61.6107520322585	237.619319386558	101.495158547238	122.65363799217	74.0846307615591	78.57590504436	62.1655843169629	77.1793707792116	50.0409399077085	82.5585958459084	94.353330009363	55.3420500588329	58.1587694696408	63.1405037590117	28.0802993312978	24.9911075330962
1112	50.3649013635113	39.2514855298957	45.3449823685696	86.4788469276399	51.9101813188337	17.5304664898872	57.0061124192013	39.575987364718	22.8023696155928	125.749147217853	55.9358150277265	27.0234493044007	135.199579901595	57.6804465401921	56.7523696389383	130.11381765036	68.6754953004999	58.1508295025767
5700	99.4178371343406	132.584197907252	131.653147931001	89.3959127410811	121.375653520408	166.897196276171	116.227186261643	143.441351583912	147.882521193097	90.4861588445929	133.68266799952	137.232125163218	123.141646354073	134.847530425044	131.622478273398	131.794874725946	119.517262891986	126.006943484026
801	270.775120934073	329.283362532147	281.895746906217	267.944649405456	256.993182094696	495.861766428238	330.961867399003	307.333176988021	422.676041159109	233.13492690548	218.568869727779	348.406673930361	206.341387831978	224.486062210477	216.502844526387	200.583730258926	194.91951513536	191.841123199043
55671	124.782505259524	107.973137848314	108.482725022317	145.427885240929	121.026872906844	111.085915206326	107.658782861211	86.9289154779613	91.2094784623713	136.860315252447	108.596699433221	92.3497006663434	108.370677758358	97.8229194701906	104.487234481019	110.546313290538	139.932188032568	123.49974499365
9321	55.7585376889814	26.3149026784027	33.1290573966563	74.506722651642	33.8898496180068	36.4323640317044	72.1028231723435	33.9881114194812	30.3754193784357	72.1227913143667	36.0897354569992	36.031265739201	70.3128249989901	32.2364657787367	32.6781137133828	70.7388817406606	32.4605131545643	28.4688344713588
4287	66.4000363851791	69.2895998582403	73.0963771417205	69.7664907048002	60.3390461466398	41.9180882394242	75.8915729752557	74.3705963433055	50.6811791821023	84.1654345135368	77.0918668473468	57.1800521513407	89.37943242101	73.1584042025216	75.6146732507137	88.2891176097789	82.8329721221291	79.1789458734667
53981	146.138389629291	83.0465513783645	91.0219192200716	141.477691951894	91.2061304470885	116.094619917722	153.356934330183	102.252369100982	104.358290138516	124.817672053277	87.178653163822	93.5246332447956	129.924233974554	87.2444591973755	92.6569300227564	147.058872972267	99.4934282713392	91.2296741013998
9950	113.266362834872	75.9156544894928	88.9638014258906	94.9869555501765	81.556533471807	56.8845749365728	102.995706180704	72.8152081936004	66.8259226325585	113.506902197703	101.064359002087	77.937194370663	119.072093781784	102.945121286501	97.9516117383425	125.675826970812	119.282608580025	112.015158360318
3705	59.329999580171	76.1680756183024	70.1751776919152	47.7669526950984	48.4223751831898	80.0200205082607	51.9350165291496	52.2495204363889	77.4781244967771	31.8697574165882	52.1368955059372	69.7909951600611	42.5795778396886	53.393386324367	53.608652370309	49.7592894373468	34.5724019622106	41.4092137765219
57062	126.094470852206	110.434243854208	122.690376891825	165.42194050389	135.094357653941	172.323293046851	154.231261207778	123.912589259837	122.916423073834	227.413008037367	173.243829916085	129.790885499687	196.619678909288	157.619058064946	158.344075056746	227.61512803435	218.38494633143	216.185211766881
3429	5.32074934809887	190.956583944476	139.885619107725	35.9771450324405	14.4162653606615	9.77889967463096	2.91442292531704	14.4017421268988	10.4857612100901	1.66334850817266	37.596203543226	9.39946062761765	2.33622462483247	20.8785400121352	13.6503512979954	14.9950291142275	5.63170348705694	4.85264223943616
83982	34.8399751834419	54.9647007982944	54.1085807179857	26.8005421609903	40.2260307644265	49.61002761764	27.5121524149928	55.7059385468446	48.4342303513687	12.3087789604777	51.4164107690461	55.3784888643807	28.1100575826617	48.2711845080565	45.9975474041541	27.703820605658	21.8228510123456	25.0719849037535
23405	118.004016364001	48.1493303204347	57.2289528575505	168.035145295098	56.2699389883886	50.98145866957	115.819167052099	53.1712319325104	48.0181287160477	149.501763914559	66.2845957939804	58.6683000840468	153.135756053535	59.573434167959	67.7553800791406	133.341447235485	70.7873841081462	60.9815374755811
10914	253.209359387609	206.606693930673	188.550146305619	272.077159307831	217.639102864181	253.833999481122	235.835103116655	213.145783478103	197.481836123364	208.118165342564	195.251363697486	199.503551821185	207.17037076337	188.29659285611	180.267366535345	204.887236372427	162.067911460861	162.88702450374
7528	115.963180997607	112.453612884685	117.179932475147	147.494140192117	113.063048897124	91.7666256052259	139.251127371648	112.10316071578	88.7960889775093	173.520516372572	126.281324793275	100.495899876945	143.790857554205	116.140358574171	127.072361174066	187.404242786332	133.518303505642	128.109755121115
7453	268.588511612936	190.956583944476	200.367725898013	204.073062531985	209.093977831853	119.493383829027	271.91565893208	184.169478318782	141.890657644474	176.314941866302	157.131171254703	168.720318265737	157.732843218528	171.315380312906	172.325343961966	167.231557879299	145.876763935572	153.990513731441
5527	119.971964753024	109.613875185577	110.076106540393	134.185027418292	123.700857610838	119.433756391987	166.879856703654	132.841669378515	123.831846671541	141.584225015657	119.207474649253	125.404470540132	140.62564999798	111.741946144947	115.903891930252	144.97436219854	106.53305763016	103.36127969999
1778	321.358683229698	245.921284742771	292.385508566882	620.301890787365	316.227756298382	313.938456017878	598.913911152651	358.833806833811	370.413675762787	506.190218007105	322.64616490232	377.936646068793	601.163349428665	310.672675380571	338.776900395703	638.667204156649	276.735651905659	280.806230922039
3320	829.235141552341	806.737927675541	693.054569466322	861.202909214045	750.227099777007	2098.70690151211	916.644298470715	764.271651190267	1456.60538460482	1031.27607506705	521.892943958929	870.781698310212	583.830069954101	546.126930610757	528.640877540548	570.416286887856	905.061681232442	808.773706572694
23186	78.5721616061724	85.5076573842583	84.2500477682501	88.6666462877208	74.5227910982584	61.4758875886861	129.167224050051	99.3144137070943	77.4781244967771	95.8088740707454	99.164899241192	91.7230699578356	102.567797238613	90.8077300261132	97.4552353275063	131.525905593852	88.3864575051992	80.3112290626685
9578	122.960330825244	75.0321805386591	94.6734185323283	190.095455509246	113.58621981747	73.8783944930961	173.991048641427	104.44143390427	89.5450719210872	235.264012995941	115.474053739909	98.5376789128584	213.576147960491	114.358723159802	121.612220654868	195.809528164262	121.316279283685	122.529216545763
1983	339.944862459358	190.451741686857	199.10629886287	360.743805595552	289.89481997427	314.892495010525	248.133967861493	189.00846367342	157.119977497224	366.468943320601	208.351086186415	177.101503992029	339.506191447428	316.574342690668	324.133796276035	235.146263732976	283.853499368467	257.67530291406
4140	112.464606083789	118.196193565104	113.793996749236	97.053210501364	123.410207099534	108.700817724709	113.604205628858	94.3026074469335	126.494897137595	107.718449389262	123.399385845711	123.367920737482	86.5156732034734	110.739776224365	111.601963036338	100.661697686092	133.674739713615	133.690293696466
1152	30.7583044506538	75.0952858208615	67.1875873455233	26.1928201165234	75.2203523253872	82.2262356787567	38.9366902822356	71.1446061068802	80.8069375793454	34.131911387703	73.8824348375592	63.5246880749826	40.2433532148561	70.0962183340751	75.7801320543257	40.2108852480181	65.2338987250762	73.274897815486
9529	110.496657694766	71.5613900175269	71.3038229338854	116.804176946538	87.5439340046624	77.0982760932795	89.0064761391823	75.4651287449498	56.5066020765968	108.916060315146	74.2099278997824	68.9293779358628	115.756162056215	84.6276821825212	88.0240835216186	80.9597087602238	75.0893798274258	74.8115678579742
3831	120.555060571994	114.725403043972	119.304441165914	120.025103782213	128.409395893957	110.072248776639	132.547954643419	114.004190676531	117.09100017934	128.477038771257	157.327667092037	127.049376149965	125.176422640217	133.511303864267	127.81692579032	144.638150783423	147.128253599362	159.166665453506
9556	78.5721616061724	107.531400872898	105.760698262271	62.2307373534106	95.2752376053397	141.018888600623	74.9589576391542	117.114966975941	134.400828208695	56.8199850391782	93.7940130207312	121.488028611958	69.8606524909581	99.4932026711614	91.3332595938599	63.342230608082	87.2131859453956	84.9212391901328
