iPrEC_basal_01	iPrEC_basal_02	iPrEC_basal_03	iPrEC_4day_01	iPrEC_4day_02	iPrEC_4day_03	iPrEC_8day_01	iPrEC_8day_02	iPrEC_8day_03	iPrEC_11day_01	iPrEC_11day_02	iPrEC_11day_03	iPrEC_14Tday_01	iPrEC_14Tday_02	iPrEC_14Tday_03	iPrEC_17Tday_01	iPrEC_17Tday_02	iPrEC_17Tday_03
23451	309.375550547729	222.497434966028	241.687639909446	304.648825950687	213.284735066315	243.280379559133	282.396629954203	202.496042386695	231.980099915151	220.327177232094	204.89712810911	257.006576221332	244.108644822679	304.80122132601	254.401142587806	330.873558623356	238.257258194798	305.196076778082
3329	415.702574829656	343.021865848648	363.227054850827	366.305748955127	402.315068852525	345.267521804969	288.07566201457	168.499000408011	263.690918591477	324.50815115947	192.57901117791	272.799950859876	520.41191892915	406.217503014041	236.346503947731	160.48063910452	232.914809634205	310.22073027488
26010	126.481964132758	129.919830906737	130.835093399436	123.76831964282	135.846646625528	95.5868577392762	90.9321204904006	133.294413222434	146.54885036459	96.5566184636734	116.7618689394	140.625140231763	86.6868047080774	123.124668781384	125.761842277272	80.5270384072194	108.603208052649	142.20457704635
9689	497.821461990476	278.750148486219	296.196992500221	382.818290988257	323.392017068059	471.812277429237	344.663160044656	349.305673117048	347.788252251256	299.798561189515	279.615471184744	281.366836733921	518.665374845038	223.491435571772	248.13843980953	406.075818295612	475.717136007418	207.31857989526
1195	95.888653229707	136.143535381311	136.968976463595	64.2322735967634	122.481976532409	65.0463697134085	84.3065830866391	65.9505459149326	133.997914483137	85.4261725312615	91.605151263006	207.062214357005	44.0129109196148	206.478246704717	130.839709394793	136.068576596532	133.561214014821	232.648339988705
285172	50.470634502492	28.4854166336282	35.4121084116405	54.7640728896933	28.819288595861	21.1487661955895	57.6692184225366	24.5689005556334	41.0482299118027	51.9235302747016	32.0965018629851	49.8278055939317	78.3616112404783	54.1328736679032	51.0043541582118	78.4790465860795	48.4009891982069	71.8594280911857
4709	36.6453451833275	47.1565300573508	55.521127116822	49.5376260993907	45.5938745152076	84.1776549232345	50.638035871606	76.1217920806863	58.752931734914	53.0365748679428	76.0484683780637	46.3311174820768	31.6706660585588	31.209258798332	38.8174730761612	36.6180937619808	53.0257954148395	28.6336418447637
8837	61.741854308879	38.2398765312782	39.2694987921942	59.6117916517132	43.5039261055841	27.966460561273	58.210078618762	32.046392029087	49.112357796987	46.9148296051163	40.9447267008891	42.1933698830486	117.600634996854	52.1443191250006	55.2923308352296	52.1009119297981	58.926410242957	65.251664588548
7341	78.8985386447097	93.9540002411686	92.1979536860211	66.2774049494906	70.5082595036142	119.587924638876	71.4611534262851	99.9475878936162	122.477731790017	62.0522360731965	97.0413155425026	86.5430307684077	43.5471658305184	69.9308347587403	73.7419146955562	43.0897479167827	76.6282547273095	75.9892802803344
51602	97.8874902397066	74.9238269439127	80.1831311892145	80.2145963902977	65.888373545499	114.439869709687	51.9225788376414	45.2365012120735	58.6316666539338	46.8035251457921	47.3061955385978	44.6993296965446	119.987578578474	75.7307855088728	66.4072177480257	35.7169773606792	60.9995992366199	72.1347515704623
659	141.417718457477	77.4970893709002	86.3802501612516	155.884456441202	74.3031658263516	69.7074464736206	129.603624520519	85.5034894573176	90.6456480327105	111.805329391078	79.2292027969181	71.6821062930246	81.9711356809758	62.9708938585813	78.4248365928256	122.224151885627	77.9040633387943	85.6256020550145
4719	117.653767338592	61.5787683109315	61.5917742731032	122.026170712719	87.7778332041873	91.0649175987719	114.72996912432	68.7371887000706	68.7573009157818	98.5600987315076	70.6123040985671	81.6476674118109	117.717071269129	96.9972715926919	74.5882258818097	101.33463531	73.9968994661219	98.4281438413751
1933	156.020333280531	180.547273074908	176.048767532155	112.482224399993	238.584110551231	313.196530962315	148.601338912937	189.816817714317	156.189424302517	128.111432682061	199.113974620284	140.100637014985	110.789113068819	146.545422286681	108.948460043702	109.52660259456	132.046191288683	114.12158216014
8609	109.325279796927	24.2963847757417	30.479707597162	107.331523215346	71.7182296355014	5.91330633758259	62.1989225659246	25.3584493447558	40.9875973713126	52.6470092603084	31.865175723432	78.850316922327	56.7044645974932	38.7215759604083	56.6464287332352	78.9705646231531	47.1251805867221	64.1503706714417
1385	93.6121999683184	31.8366421199374	33.1988516359129	68.1710450909046	38.884040147469	49.7413415455477	81.264244482871	52.899768871203	45.5956704485608	60.7722347909691	46.90137479438	41.8437010718631	56.8791190059044	47.1176951415525	47.7883716504484	90.3573991486908	70.2492116698852	52.4491228021873
3417	138.197369941367	100.536764589276	108.892233365794	105.286391862619	93.9376811483408	90.5779394297945	142.989914377098	94.0956380448264	113.322218176011	132.730567744012	113.407639915881	104.609252679658	114.631510053865	84.7897562043178	94.7868528603936	89.5382024202348	54.859770293849	61.6724593579525
200576	86.7828401841528	36.6839504126346	41.9254069230672	85.8955168145398	33.8241650504857	29.496963378059	74.0978468828841	32.4643884468577	44.2617545577784	82.4766043591724	35.6820570260573	48.8370772955728	51.8723592981175	59.3252105299266	50.4401467007094	74.546902289491	46.4075382427618	71.9282589610049
4133	59.1877847961017	36.265047226846	41.8621710151893	66.5803873721168	23.8694107835948	24.9750232375547	104.453625396036	26.1015540874592	49.1729903374771	136.292310442384	38.1109814913642	36.6569470392784	66.9508565576152	40.04727898901	49.8195184974569	46.0388561392241	17.7815825225703	43.7076023351561
10314	106.049408030539	58.4070727613889	63.615323325197	109.906873807669	47.4088297130385	96.8390873166466	134.471366286548	56.1972961669496	71.9101930212673	103.457494941769	65.1761398190706	53.5576062465769	98.9126132968593	42.9748731771721	55.8565382927319	82.4931105555137	62.9133121538472	44.8777271220815
26154	11.9930220599981	4.36856179465306	4.17356991994334	14.31591946909	5.44486559349282	7.09596760509911	122.437226920532	36.0870240675371	30.8013305689745	99.9514044730591	39.9615906077886	20.5139035895485	113.408929194986	12.9808421550584	27.4204824346139	150.24067999882	56.9329592875119	16.4505778867753
471	119.652604348592	114.77947290609	109.904007891841	95.1364807046402	132.381732156942	148.45877322825	71.3935459017569	76.493344452038	80.9444415542933	72.3478985606775	81.2533065180072	92.6622349641537	87.7929492946814	109.425737485833	82.8820755070941	65.863416967858	107.805827670471	87.8970207590462
2335	7295.75508649884	4597.1034041569	5065.44916465366	4242.73860964093	3032.1301518672	2634.69103078739	1840.95289290231	1877.45413244031	1784.90072694778	1444.78753425673	1453.13297713734	1738.20366040305	1101.42891757698	956.936636145669	1202.55177492049	2856.62091179873	2440.30292161767	957.643891793743
55686	38.6441821933272	32.4350752424926	36.1709393061756	42.3417935620174	39.3240292863371	33.9493352087095	47.6633047923661	47.7444797186977	56.0850999533493	77.3009470006008	47.5375216781509	62.3576046614116	78.0123024236559	78.7688549494184	91.1195043866283	62.0131923441151	75.0334939629534	104.347598645821
7520	374.837462625218	262.29323761595	271.408516612073	328.887419760786	280.548074670777	630.915002065135	371.773777380456	375.407227204507	304.314720719849	259.061129076888	331.374694909738	257.939026384493	308.788994070949	256.357823155856	213.270418935886	348.486288285159	384.098130095161	223.35617256312
6168	951.224323758737	1736.65292165523	1470.36132997761	824.945391205602	1567.9012963565	1652.17779072058	895.326447326673	1242.00668933601	944.412450673913	941.13485581509	1278.13475256546	1083.74020213422	532.637727517931	961.4108838672	805.801090804846	607.024775785855	962.51785932711	758.309692797503
3485	72.7354578638773	202.988515170728	203.366679735421	176.487261179786	171.265772304411	169.607539423839	136.567199546921	99.8082557543593	192.447683515601	124.605342213352	77.7255828898233	64.6887300693148	44.6533104171225	21.1560108314356	83.5027037103467	33.0136281567746	25.1174820386082	24.5726205254342
10109	439.355479447986	594.842523819882	603.144089339691	425.614558184214	595.910289954492	695.613530229274	447.764634950129	672.045351682447	598.018746853929	503.597026211977	615.096205071548	579.576054539942	375.681632492427	560.275242462798	510.66416978537	444.086546495968	600.347689741845	529.58471238849
14	98.7203389938732	150.505930322636	127.863005729173	98.5450329591854	156.85612800648	136.0060457644	110.065049931875	130.229106158782	125.873154057463	120.487077218359	140.588461313363	165.393347690735	196.02046437347	217.746722447831	145.170578815353	92.5692303155218	156.366292945113	190.317355049932
64114	203.548235518301	238.77481589953	237.89348543677	273.290145208871	314.867227502489	160.146249283707	275.635877501385	336.440672258994	269.572275019017	339.200339790253	313.099929885047	347.978745264756	383.599299007066	307.949766018939	292.485145969214	523.384789810503	447.489870478315	347.871216065951
80326	19.6552305983302	57.270049828534	64.3109183118542	62.1113966383797	28.2693021722759	12.80056901312	28.5303753508915	26.426662412392	47.5965442847343	22.9843708504306	44.1832926546317	16.6675466665082	5.93824988597978	7.51231716207636	27.3640616888636	7.29085088325791	7.65485166890917	10.1869687332332
79137	52.636041263325	84.1995403435186	84.2934652012799	72.8672726416113	89.4277924749428	80.3513978812693	61.1848096980019	90.0085619599573	86.4620027388931	78.7479049718144	92.2991296816652	107.581437574734	62.0023149859653	120.970401359906	92.1350778101326	68.1571678075346	83.8844162051296	104.416429515641
10058	18.7668585938859	38.2997198435337	36.2341752140536	21.890480034746	25.6843659814257	33.3232204200242	64.97083107158	67.8547518181103	61.4207635164788	34.504382390477	68.9351895868076	43.2423763166051	25.1502348112085	25.7959714315416	55.1794893437291	43.0078282439371	41.5435179114758	22.9895105195939
55139	41.4758679574934	72.769467702714	70.3183295602575	47.1137667183807	70.4532608612556	41.1844394335164	39.3475792754001	53.5964295674875	56.2063650343295	51.4226602077431	61.070100842004	79.8410452206859	29.4001587492136	115.99901500265	76.0551652713158	63.7335054738725	76.389040612656	106.0683703913
7277	168.013355340529	190.301732972558	163.970709127471	125.813450995547	205.30993192433	347.632844340002	208.501605644904	439.639343401938	231.131244348289	268.021138052479	392.618290356407	263.941674309844	410.43785976625	245.255060291317	335.647016468144	341.359276747592	388.085032006051	235.883390870205
3300	110.935454054982	260.497938248285	238.399372699794	104.907663834336	219.994569434054	97.6043387250397	157.187494528016	226.879166756652	213.002114741747	196.841936314705	271.056404021281	294.654251558969	125.867610328317	324.686766755036	286.109601699438	164.085104709726	244.157873022915	308.844112878497
10290	37.7002869386051	84.139697031263	77.021335795318	56.1274937915114	56.5936029869103	40.9061661941007	30.2881709886242	40.0812120595682	43.2916339099367	21.7600217978653	46.90137479438	27.2741672724679	18.513367291584	32.8111499578924	40.2844124656673	34.8158609593777	45.2114676694948	29.5284431524125
79586	37.5892404380496	86.7129594582505	81.3213775310172	43.5537232525224	81.8929784718264	57.8112654886015	35.4263428527657	78.8155467729864	71.3645001568564	51.311355748419	69.3400103310254	87.0092558499883	53.2695945654068	78.1060034351175	87.2828936756124	51.7732332384157	82.6883456318626	75.6451259312387
10056	115.932546579982	85.2168766518624	85.052296095815	97.1816120573673	111.262253491273	145.676040834093	96.2731149281268	81.3699693260295	76.5182660985155	93.7740069805705	76.6846152618346	75.0039599992867	82.7861895868946	73.3003299564363	64.3196501552671	91.6681139142203	100.709142269086	67.9360685114946
2181	463.674663069648	216.154043866943	227.712504268424	370.017283632299	242.70900872812	222.06204505369	274.892194731576	164.226148137466	210.031120257732	310.428137054969	169.041576478388	292.614516827054	250.105112844795	286.075666047011	235.556613507228	259.03000553777	160.193718779568	302.16751850604
130340	66.7389468338783	17.4742471786122	18.6545928239892	57.8696427216123	32.7241922033155	25.531569716386	55.5733851621631	29.6313016153007	22.9191003052606	51.367007978081	32.3856595374264	24.8264855941695	98.5633044800369	23.1445653743382	18.9009498263285	84.459182703808	55.7368887142449	17.4830409340624
57590	185.003469925526	104.546266510396	120.780584046845	201.256074229482	141.346510861379	93.360671823951	182.810746324196	109.468617409504	136.605113724212	203.074986036856	103.4606159151	184.333741629949	141.644725221459	168.309047006226	128.977824785036	169.164124426153	136.989949658187	202.706911617377
5270	286.277878432177	302.388256827149	326.550228281627	122.707881163628	179.295574088754	319.248973919606	78.8303735998566	153.869125786036	201.906359832058	130.894044165164	161.234319268473	152.164211000884	62.0023149859653	74.1288943493124	108.892039297952	130.252279824495	155.170222371846	70.1386563457072
8452	108.103768290816	78.514425679244	78.1595821371207	89.6070514917112	77.0530979442773	100.317502809342	102.628222233776	72.7313766921017	79.7924232849813	104.069669468052	77.2050990758289	77.043694731202	146.942575609931	110.143826626326	69.5103587642886	98.4674467604046	81.4922750585955	101.181378634141
3667	76.9552248849877	66.6654498526508	69.1168473105768	117.557179978982	56.2636111327592	51.828390841165	63.48346553196	30.4672944508421	40.8663322903324	61.6070182359	41.9856943288778	40.7946946383067	102.405701465083	54.3538241726702	50.8915126667113	40.7959970771061	32.6128576310818	54.1698945476659
3267	148.191554991365	67.0245097261839	75.250730374736	118.693364063831	81.1229974788072	63.9332767557459	96.6787600752958	67.5296434931775	75.9119406936144	100.674883458666	68.1255480983719	85.8436931460367	122.549176568504	104.23340062381	78.3684158470754	101.088876291464	99.2738575811657	98.2216512319177
9320	271.619740358846	151.762639880002	162.895698693546	237.462473733318	161.586011249312	166.476965480413	263.669345659898	186.287070186475	184.444188170907	222.998484255873	167.884945780623	184.683410441134	324.798981508639	174.550898765892	162.491747760675	259.685362920535	221.352794092623	177.170658914475
6672	105.494175527761	127.406411792005	135.008663319379	148.840115115142	73.6431821180494	118.266126751652	83.7657228904137	207.18689107501	206.332535287835	53.3148360162531	154.699355826099	148.434410348239	25.6159799003049	67.7765673372625	119.442718753246	47.267651231908	117.294654218389	90.1684394630779
51719	224.313931122187	185.99301449016	216.51974857403	203.604188004835	165.930903995635	176.216528859961	144.071634769549	173.793621699773	188.567200924234	137.182746116977	152.906578244563	118.362892586287	248.24213248841	104.454351128577	131.121813123544	141.639114350033	200.301952003123	112.331979544842
5707	85.6723751785975	81.3869046675091	84.6728806485475	74.5336759660557	59.8385228860626	158.754883086629	94.853356913035	111.976595916129	88.4022440345766	74.2957265988496	104.559415077977	81.8225018174036	85.9881870744327	51.7576557416585	82.374288795342	118.373927261884	119.527319288488	55.0646958553148
4691	920.186826853465	739.603496165989	735.243900896685	818.885742753077	816.894834950999	1043.45507949884	617.797559138499	440.939776701669	560.305306669082	622.637145459123	490.122258178015	644.847565961233	1249.53585590965	1046.36635295009	599.357582104739	460.470481065087	592.453623958282	795.960178588575
5757	282.335727662455	260.797154809562	320.606052941102	298.361940681192	298.972619860879	413.931443630781	243.92794849767	250.194078058973	282.5476386839	165.454078785303	295.114322534798	241.679426664368	113.292492922712	187.089839911417	169.882865453955	111.5745944157	176.779230728871	180.061555446879
26058	123.095045865814	44.5832676303634	54.1299371435076	132.782046715951	56.8135975563443	57.6721288688937	115.608866943186	54.293090263772	50.4462736877693	117.760117964918	48.9833100503574	61.2503200926576	83.6012434928134	77.7745776779671	62.3449240540089	133.856745429701	67.6975944469154	78.9490076825575
10123	179.395621647471	158.34540422811	170.673715362531	233.750939056146	192.935237393665	189.156234492789	67.6751320527071	131.390207319257	106.531373641119	99.6731433247488	70.6123040985671	155.486064707146	26.4310338062237	79.8736074732531	129.147087022286	127.548930620591	141.136327645513	84.7308007473656
23677	122.42876686248	75.3427301297014	78.1595821371207	84.6835871240348	75.8981264547485	60.8027028123198	82.2107498262656	60.7952567624273	67.6052826464697	75.1861622734426	60.9544377722275	76.7523040552141	45.9341094121377	89.8716178139577	77.3528424235712	50.1348397815038	48.4807272364247	93.5411520842159
100506723	150.134868751087	112.924330226169	71.9624631650837	121.723188290093	227.364387510094	328.640695749884	111.958060618664	292.411716253814	160.736864839275	79.304427268435	153.542725128334	33.801318414597	59.615371404346	104.785776885727	147.991616102864	19.5788018100971	173.270757047288	12.5272183070841
10920	77.3994108872099	101.434414273109	110.473131062743	78.5481930658534	92.3977191623025	129.25791970857	63.7538956300727	84.2959442504244	100.407487051618	49.1409187915987	82.4099372157725	90.4476658266456	38.5404061227315	58.828071894201	55.5744345639808	45.1377397379226	62.195669809887	54.5828797665808
9208	465.451407078537	149.129534140759	166.689853166222	343.506321652502	177.480618890923	114.439869709687	423.96678631621	159.11730303138	179.896747634149	445.885664052422	162.911433780232	196.513871886243	436.34493034724	238.184644138774	229.124648491701	322.599671665951	227.572361073612	273.809200140553
51665	176.841552134694	69.1190256551272	61.5917742731032	49.2346436767644	39.3790279286956	45.2194014050433	56.0466378338603	36.9694609494974	44.0798569363081	56.8765787146249	37.6483292122582	41.7854229366655	59.9646802211684	69.1022703658642	69.7924624930398	59.8832808501296	48.1617750835535	44.3959110333475
2817	171.733413109139	395.205234135463	352.856365958846	238.674403423823	280.383078743701	189.71278097162	241.899722761824	254.977814840127	274.665408420186	306.699437667611	312.637277605941	298.791999157998	307.275322531385	327.559123317006	391.108609540624	217.906329769281	214.734536920546	335.825813847601
3069	763.888877321545	601.066228294457	607.001479720244	774.271581021363	859.188790924696	581.660638688565	773.565295651423	642.878490531336	654.467642050219	858.880860374566	685.824172239892	779.35350199725	793.396759275808	713.228229387721	714.625165672467	825.340703919365	652.0976765452	657.197145033182
4735	433.858677670486	356.187394544863	362.721167587803	453.110213037546	263.05850640077	436.680280953011	352.370417840869	324.132999957968	341.724998202245	224.612398916073	319.172241048315	216.852941070199	234.153343543242	128.206530391024	215.470828020145	268.041169550785	277.727587112611	140.277312691414
23192	44.3630769719374	70.6749517737707	73.3536531383981	43.8567056751486	66.5483572538012	53.5675985875129	38.1982513584211	46.1189380940339	46.2626283939519	43.2417824474203	57.1375564696022	48.3125740787946	68.0570011442192	94.2906279092967	83.559124456097	49.1518037073567	52.3878911090971	87.6216972797696
85364	50.7482507538808	79.3522320508213	77.3375153347077	65.5956944985815	66.9333477503108	83.4124035148415	46.9196220225562	54.0144259852582	68.5147707538213	42.7965646101239	53.4941697716418	64.105948717339	29.6912494298989	69.7098842539733	55.6872760554812	30.3921986257156	39.9487571471197	66.1464658961969
6666	60.7424358038792	119.447251262021	105.414258432508	62.8688526949453	83.1579472460722	90.5083711199406	53.4775519017895	55.3148592849893	88.9479368989875	28.2713326683263	64.8869821446293	62.299326526214	7.74301210622854	44.6320019629243	60.9908261560033	12.8613886367583	17.462630369699	39.9907353649223
80023	57.2999942866575	75.3427301297014	66.5241750875817	47.0380211127242	41.5789736230361	67.829102107565	61.1848096980019	73.6138135740621	55.1756118459977	37.0087327252697	64.4821614004114	28.2066174356292	18.1058403386246	17.7312780075479	34.9808623651452	17.776569007494	26.8717188793999	16.5882396264136
57761	760.724052055712	403.882514412514	311.942733561826	291.014616932506	598.22023293355	124.10986477938	472.035736255745	379.354971150119	397.628200534124	554.017946285804	298.179393883876	720.900532394076	219.074846283744	1210.0906769824	783.402054742003	166.296935876557	235.306950780739	782.744651583299
10616	209.211607046633	287.00852557748	234.22580277985	174.896603460999	231.544284329341	114.85727956881	168.54555864875	223.349419228811	236.406275370929	326.845544805276	193.330821131458	357.128412490776	268.676698272517	493.216764266028	388.005468524361	132.054512627098	174.785779773426	402.178772353255
128637	105.660745278594	97.7839722255219	98.6480162895699	100.665909917569	107.907336307403	62.1245006995441	106.887496279051	102.873562818011	103.863541859554	102.344450348528	101.320849124234	131.650307411335	110.498022388134	144.833055874737	130.614026411792	119.520802681722	110.277706855223	124.51504350283
1457	383.110426916606	188.985180102936	204.378454261468	325.554613111898	259.428596005108	178.999261254118	405.577539644545	240.626604496666	244.834198499054	399.08213890663	225.253828389778	317.790671232409	276.186837834197	357.000778077203	245.148140284768	309.738283029193	221.83122232193	321.4401620554
140809	192.776724964414	178.093697272432	192.679811304051	156.944894920394	207.619874903388	145.815177453801	185.717869878907	174.954722860247	233.920341210834	195.061064965519	239.306891367626	340.286031418675	200.037515766927	250.281684274765	271.609470041628	108.953164884641	125.587410193041	185.568025032411
83541	49.748832248881	101.793474146642	96.0553440665748	52.1887222973703	102.627466640986	73.4641352057319	44.959003811239	87.5470274997521	84.6430265241899	35.1722091464217	84.954524750856	82.463561304577	18.6298035638581	59.656636287077	73.9111769328069	39.8948806758045	77.0269449183985	50.384196707613
9491	161.739228059141	190.600949533836	180.981168346634	154.218053116757	182.925484484415	172.390271817996	139.068677954464	169.89232180058	163.82912440427	154.880155149512	163.547580664003	179.263543867759	140.363926226444	152.179660158238	138.964296782827	96.9928926491839	145.442181709274	131.191637875287
27111	18.6558120933304	24.4160714002527	26.1164299535848	22.4964448799985	30.1392560124653	22.1922908433982	42.5927404527527	56.2901842597876	48.5060323920859	57.5444054705697	65.8122867028414	53.1496593001938	122.665612840778	82.9669145399904	60.8779846645028	77.4140908390868	119.607057326706	107.376156917864
2280	287.777006189676	363.30874870327	380.743401333013	231.857298914732	276.093184639737	526.28426404485	282.126199856091	457.706077458916	432.249381153975	266.184614473631	447.095596221149	267.729753097687	174.596190275033	121.025638986098	254.683246316558	214.793382201149	305.157472259535	141.516268348159
55968	120.318883351925	180.307899825886	163.717765495959	123.162354797568	176.325647401394	179.138397873825	131.090990060139	183.639759540594	163.222798999369	135.624483686439	180.665714990929	198.02910340138	151.017845139525	284.529012513642	199.052391006827	171.539794938675	224.941005812425	254.880710940288
140885	86.1165611808196	133.450586329813	132.668934727896	102.40805884767	89.1527992631502	106.578650696194	84.7122282338082	95.5818475302333	112.594627690129	70.6226794411537	96.6364947982848	67.4278024236012	77.3719029261483	52.4757448821511	78.5940988300763	63.9792644924093	74.6348037718644	52.2426301927299
140901	116.987488335259	125.910328985617	129.19095979461	129.903713701001	101.857485647967	116.45735069545	140.218005871443	106.449754392272	127.146437407755	143.415795839128	105.4268881013	122.908587131698	82.8444077230316	136.215986188826	107.650782891447	136.642014306452	107.566613555817	128.094248733426
6628	196.996491985524	196.764810696154	184.77532281931	162.247087316353	213.614726920466	397.861164054527	191.532116988331	354.321630130296	199.117262969513	126.441865792199	294.882996395245	166.442354124291	172.325682965688	146.21399652953	154.536422609892	188.251408199176	334.660546400123	126.786462206862
10528	192.776724964414	204.963344475161	191.225385422858	161.716868076757	212.404756788579	325.510121806458	114.391931501679	113.509249447954	126.358214381384	99.2279254874523	128.328175917052	131.825141816928	360.312044552244	236.306564848255	143.421535697096	99.3685631617061	188.739936461542	199.471860735878
3420	95.888653229707	145.957838591217	135.198371043013	89.7585427030244	137.166614042132	165.294304212897	81.3318520073992	141.840117763524	123.205322275898	64.445281948665	136.598085406073	108.921834684279	78.3616112404783	93.2411130116537	98.8491465544104	73.0723481782703	126.464528613437	86.3139107532059
64773	63.8517378194343	91.2012078774146	85.3684756352047	60.4449933139354	78.1530707914475	103.169803513353	51.1112885433033	72.8242647849397	73.42600653352	40.7930843422897	68.2412111681484	48.6039647547825	35.6294993158787	50.7633784702072	53.2047632424709	45.9569364663785	62.9133121538472	40.1283971045606
5786	137.420044437478	146.735801650538	156.508871997875	172.548489685645	168.075851047617	132.736335201266	152.454967811043	158.606418520771	147.640236093411	179.255831741494	143.480038057776	187.713873471408	126.799100506509	166.87286872524	149.684238475372	158.924165320453	155.090484333628	170.012248453284
64949	33.647089668328	63.4937543031082	67.4727137057507	37.5698204056541	71.883225562577	63.1680253473528	32.0459666263568	55.1755271457324	60.3900103281469	34.9496002277734	64.0773406561936	79.549654544698	23.3454725909597	86.6678354948369	56.0258005299826	29.7368412429508	56.9329592875119	55.684173683687
60493	44.5851699730485	39.6162727131551	43.7592482515271	43.7809600694921	32.7241922033155	34.7145866171025	32.7220418716386	22.0144780025902	35.4700361867128	42.3513467728274	36.6651931191577	30.3629084379397	105.840571497169	50.9843289749742	54.2203366659751	33.6689855395393	30.061240408112	48.8010867017727
65992	93.8342929694295	136.442751942589	142.217556817463	96.196919183832	140.906521722511	92.3171471761423	99.0450234337821	109.422173363085	115.686887255125	114.476636414857	135.094465498979	141.732424800517	103.45362791555	221.944782038403	171.124121860461	136.396255287915	195.198717557184	162.234360163721
8455	307.210143786896	189.164710039703	216.077097218885	334.644085790685	170.990779092618	165.224735903043	308.560741946609	157.631093545973	189.355423950605	258.170693402295	179.856073502493	142.490040558085	225.653495667232	100.42200441658	137.38451590182	287.210372996654	148.87091735264	93.5411520842159
54976	42.8084259641599	87.3113925808057	66.5874109954597	37.7213116169672	78.2630680761645	89.8822563312553	22.7161282414681	43.3787393553148	41.0482299118027	22.5948052427962	43.373651166196	36.4238344984881	21.1914015538886	31.209258798332	25.5021770791059	17.0392919518837	34.2076183954378	20.5115992061047
1059	186.336027932193	196.585280759388	199.635761170623	175.351077094938	223.899473041508	219.140176039825	130.076877192216	196.504760398648	130.966287458632	145.530580566286	150.99813759325	132.699313844892	229.146583835455	183.830819966104	165.594888776938	138.198488090518	167.130928104517	159.481125370955
994	237.195325186629	216.513103740476	199.446053446989	227.388308180995	346.2714522892	361.476938000931	73.2189490640178	184.057755958365	160.918762460745	63.7218029630583	116.010058985852	154.43705827359	21.1331834177516	60.1537749228027	91.7965533356312	30.4741182985612	89.4660788803759	53.6880784589319
57506	394.270600222437	321.478273436661	312.005969469704	393.195438963206	267.898386928319	279.942878852145	430.6599312445	308.713576546871	277.211975120771	361.127318277105	349.013313050657	194.998640371106	480.183186858443	207.085860592826	231.09937459296	317.111053585296	225.499172079949	175.381056299178
5621	1932.65329566858	1053.90057213199	1151.77882608861	1621.33468907868	1245.99424263212	842.541800640738	1563.62682728772	878.442693968335	1383.99836922719	2055.23684141986	943.174502492655	1439.93616446183	1987.45073144684	1760.97552299261	1483.24498502791	878.096973231928	880.387679962772	1584.83077758578
9962	86.7828401841528	55.2952205241017	60.7064715628122	78.2452106432271	48.2338093484162	48.9760901371546	83.90093793947	64.8823328472964	59.9049500042261	106.295758654534	49.6194569341283	68.2436963163673	115.970527185017	51.868130994042	74.9267503563111	108.78932553895	89.8647690714649	49.5582262697833
29058	134.754928424145	144.102695911295	153.410312511857	117.708671190295	138.046592319869	180.321059141342	122.166796822419	144.7196486415	158.614725922121	137.79492064326	153.947545872552	135.788055010364	85.5224419853363	121.246589490865	121.643127837505	81.6739138270577	122.477626702547	105.173569083651
5111	115.210744326371	128.722964661626	114.20404962754	86.198499237166	111.482248060707	623.192919671351	137.108059743147	202.635374525951	165.284305376033	78.8035572014764	202.757361318244	91.7297848009924	72.0740525376762	95.6163309378984	80.681666422835	63.0781480911078	190.095483111244	81.0139337771318
56261	246.745324234405	115.677122589923	121.159999494113	215.420502487258	253.818734484539	66.6464408400485	194.844885690212	252.655612519179	172.802740396806	379.158640687612	156.434301872747	528.524408106862	294.816641398055	868.00405797697	569.003220891113	403.70014778309	504.502567804045	1025.71762204488
51605	117.431674337481	71.9316613311367	92.4508973175328	98.6965241704985	100.922508727872	83.8298133739649	76.8697553885394	58.1943901629652	71.0007049139157	104.626191764672	65.7544551679532	79.0834294631173	238.403267481247	121.743728126591	92.9249682506358	68.4029268260714	99.3535956193836	115.773523035799
84515	126.148824631091	40.8131389582656	39.5856783315838	69.4587203870661	30.2492532971824	78.3339168955058	80.114916565892	38.7343347134182	39.9568441829808	35.5617747540561	37.7061607471464	23.8940354310082	37.9000066252239	32.7559123317006	31.2006723998796	82.0015925184401	58.2087678989968	38.0634710099863
54675	58.8546452944351	102.990340391752	108.892233365794	54.6883272840368	93.3876947247557	83.760245064111	40.2264770942665	72.2204921814931	110.957549096896	39.4574308304003	80.5014965644598	104.31786200367	30.1569945189954	78.4374291922679	84.9696430998528	40.8779167499517	69.930259517014	76.9529124578024
55612	450.182513252151	134.946669136201	149.363214407669	277.380407914325	135.076665632509	331.77126969331	317.687757757913	371.041486841124	250.594289845614	188.494101865396	293.957691837033	111.136403821787	615.5403533771	92.9096872545033	183.705948162763	745.305183549219	619.883509105207	80.5321176883978
650	22.3758698619409	14.8411414393693	17.5163464821864	36.2821451094925	28.3243008146344	7.5829457740765	21.9724454716582	28.2844242691507	38.6835608326885	72.3478985606775	34.9880786073981	74.0715098361254	77.9540842875189	122.185629136124	118.145041600991	40.1406396943413	76.9472068801807	170.149910192923
