"V1" "V2" "V3"
"502" 2.70523705127596 2.70306712294349 2.70543532471037
"503" 4.52230703606099 4.52543678739394 4.52225148024564
"504" 4.76901601112426 4.75645240373783 4.76929067835788
"505" 3.35347915050109 3.35393120760022 3.35628864377404
"506" 5.86104199339707 5.87424808571874 5.86403584497915
"507" 3.57358904298058 3.57718158271115 3.57405284652003
"508" 3.82375242861998 3.83049366261079 3.8215506278303
"509" 5.44033953118787 5.42648661144688 5.4347860545359
"510" 2.70721539778826 2.70793020094492 2.70273752721011
"511" 3.45654635239653 3.4538582490071 3.45696270250141
"512" 3.09673803199071 3.08714848291841 3.08860206111041
"513" 3.70335347196277 3.70245078963609 3.70652568484046
"514" 5.32076181649928 5.3144793554777 5.32156131377804
"515" 5.05171236246389 5.04697090439365 5.04486099439743
"516" 6.19607030109184 6.1885601482065 6.19073631803913
"517" 3.6202738576914 3.62153252421881 3.61906178732313
"518" 2.98266467151124 2.98185913302895 2.97924294607224
"519" 5.45040432052448 5.44998599715722 5.44710335301208
"520" 3.94094316223468 3.94892789092429 3.93205354759786
"521" 3.90454216804994 3.90328623483135 3.90081418465311
"522" 3.9943230105263 3.98350042359877 3.99009444381472
"523" 4.75754486130005 4.76288847812128 4.75840699253606
"524" 3.69321210510422 3.69022818159235 3.69000805593464
"525" 4.16342367754379 4.15711481869517 4.16217637415852
"526" 3.61450254834357 3.60962432316009 3.61136882382184
"527" 3.81947038333492 3.82406513340431 3.81737301754244
"528" 3.2988562668805 3.29739846262277 3.2978112808031
"529" 5.62712935663615 5.61360490402942 5.61716775925448
"530" 2.16246569753072 2.15565418575182 2.14682860951845
"531" 3.90442124099416 3.91217392528657 3.90198226372334
"532" 3.30222584977013 3.30147111254734 3.29826055580845
"533" 3.76666943563218 3.78206744386218 3.77831641572116
"534" 3.45817536499199 3.45694610938001 3.45469975621234
"535" 3.35752730288 3.34828586526148 3.35451896183415
"536" 4.53822230681177 4.54221858520247 4.54593470496664
"537" 4.87704058889366 4.88404511021235 4.87585099133647
"538" 4.94028649888534 4.93784816808198 4.9454118827274
"539" 4.68435214286886 4.67940581634407 4.6839394873649
"540" 4.85776456430856 4.85896840403879 4.85567638377734
"541" 4.25558826114293 4.25789617259221 4.25956534364293
"542" 3.66710417159846 3.67023893082127 3.66619435260732
"543" 2.22733419497312 2.23434947115171 2.23128074078814
"544" 3.77639520811133 3.77403235071052 3.76937131936185
"545" 6.05152097114899 6.05930814838173 6.05312850493562
"546" 2.73761129740512 2.73381743303971 2.73677182279229
"547" 3.11498695763931 3.10331381587667 3.1093564817151
"548" 3.58587387047281 3.58994113753768 3.58928558614121
"549" 3.02165753677767 3.01371410778196 3.01405850579036
"550" 4.76611678781591 4.76720077554653 4.76517210326753
"551" 4.27733045231866 4.2836313177341 4.28023144954193
"552" 22.9504887068394 22.9359493257075 22.943159959434
"553" 21.0952023192426 21.0913069897554 21.1018417575891
"554" 25.2573556180762 25.2482605190422 25.2583599425826
"555" 22.1505226373135 22.1414204599554 22.1493745094309
"556" 21.3316153885458 21.3262016763612 21.3161386330962
"557" 20.2973340388668 20.2924028906007 20.2880534030709
"558" 22.4861981633164 22.4758567562247 22.4821593565712
"559" 21.9909815630334 21.9946626180437 21.9976992107672
"560" 22.7159271602739 22.7181224029216 22.7144378764876
"561" 22.3686700384765 22.3715510580925 22.3672518968073
"562" 44.2111767070932 44.2183562185141 44.1994328493581
"563" 43.1548203199115 43.1670730338407 43.1474313271872
"564" 44.2796648663464 44.2881670675995 44.2843708095689
"565" 42.6563729644073 42.6519402504654 42.6581352381668
"566" 43.5489273446026 43.5608052594444 43.545627807259
"567" 42.2139629110844 42.2137175811806 42.2130157204241
"568" 44.8193235833011 44.8261188572219 44.8195845102194
"569" 44.1323996976043 44.1429827984544 44.1318658912365
"570" 45.6611751118312 45.6554499157313 45.6643116112505
"571" 43.7926467078864 43.7954401168231 43.7926513188578
"572" 16.7676139794464 16.7666663121922 16.7693338188563
"573" 17.094854920468 17.0932720700929 17.0948199167945
"574" 14.7458121353295 14.7463356678626 14.7507949908239
"575" 16.7099874935118 16.7111381655477 16.7048371642176
"576" 16.2969536802153 16.2823726391257 16.2718176562856
"577" 13.8211155368577 13.8291652448842 13.8267809577954
"578" 15.3116769796899 15.3083656597929 15.3065357735779
"579" 16.5034332151699 16.5081663613729 16.5058226005318
"580" 15.3919883952891 15.3973920885333 15.3926566908574
"581" 17.1906700434119 17.1832220031341 17.183674971755
"582" 16.4918922183216 16.4960704680634 16.4876583129314
"583" 17.3724134848536 17.3784156621896 17.3663350102974
"584" 18.5395876283996 18.5419728935765 18.5416964002226
"585" 16.6639704951516 16.6448588482347 16.662866240207
"586" 17.5405678852633 17.544119171271 17.5456456951459
"587" 17.3996056826337 17.4077932076809 17.4021447637705
"588" 18.2670076692326 18.2540559077415 18.259280764698
"589" 20.567433684176 20.5624310361865 20.5626020627139
"590" 15.500192694391 15.5076068756692 15.503956655183
"591" 15.2293434793665 15.219366789412 15.2370278992691
"592" 18.9391295992361 18.9472972333239 18.9436094656434
"593" 16.1080442112781 16.1155207578771 16.1053061372492
"594" 16.2185586701598 16.2119981143693 16.2103191622521
"595" 16.9590947547007 16.9531677060409 16.960492234059
"596" 17.6516345942985 17.6417602834954 17.6462969965397
"597" 17.8005524686691 17.8105501664692 17.8146189752995
"598" 17.2847789375392 17.2960431211292 17.2881392822229
"599" 17.0986376853853 17.0948367868753 17.085149825716
"600" 18.6308533799188 18.6286389246187 18.6257115644382
"601" 17.8771524902018 17.8710142573742 17.8626179285489
"602" 2.70523705127596 2.70306712294349 2.70543532471037
"603" 4.52230703606099 4.52543678739394 4.52225148024564
"604" 4.76901601112426 4.75645240373783 4.76929067835788
"605" 3.35347915050109 3.35393120760022 3.35628864377404
"606" 5.86104199339707 5.87424808571874 5.86403584497915
"607" 3.57358904298058 3.57718158271115 3.57405284652003
"608" 3.82375242861998 3.83049366261079 3.8215506278303
"609" 5.44033953118787 5.42648661144688 5.4347860545359
"610" 2.70721539778826 2.70793020094492 2.70273752721011
"611" 3.45654635239653 3.4538582490071 3.45696270250141
"612" 3.09673803199071 3.08714848291841 3.08860206111041
"613" 3.70335347196277 3.70245078963609 3.70652568484046
"614" 5.32076181649928 5.3144793554777 5.32156131377804
"615" 5.05171236246389 5.04697090439365 5.04486099439743
"616" 6.19607030109184 6.1885601482065 6.19073631803913
"617" 3.6202738576914 3.62153252421881 3.61906178732313
"618" 2.98266467151124 2.98185913302895 2.97924294607224
"619" 5.45040432052448 5.44998599715722 5.44710335301208
"620" 3.94094316223468 3.94892789092429 3.93205354759786
"621" 3.90454216804994 3.90328623483135 3.90081418465311
"622" 3.9943230105263 3.98350042359877 3.99009444381472
"623" 4.75754486130005 4.76288847812128 4.75840699253606
"624" 3.69321210510422 3.69022818159235 3.69000805593464
"625" 4.16342367754379 4.15711481869517 4.16217637415852
"626" 3.61450254834357 3.60962432316009 3.61136882382184
"627" 3.81947038333492 3.82406513340431 3.81737301754244
"628" 3.2988562668805 3.29739846262277 3.2978112808031
"629" 5.62712935663615 5.61360490402942 5.61716775925448
"630" 2.16246569753072 2.15565418575182 2.14682860951845
"631" 3.90442124099416 3.91217392528657 3.90198226372334
"632" 3.30222584977013 3.30147111254734 3.29826055580845
"633" 3.76666943563218 3.78206744386218 3.77831641572116
"634" 3.45817536499199 3.45694610938001 3.45469975621234
"635" 3.35752730288 3.34828586526148 3.35451896183415
"636" 4.53822230681177 4.54221858520247 4.54593470496664
"637" 4.87704058889366 4.88404511021235 4.87585099133647
"638" 4.94028649888534 4.93784816808198 4.9454118827274
"639" 4.68435214286886 4.67940581634407 4.6839394873649
"640" 4.85776456430856 4.85896840403879 4.85567638377734
"641" 4.25558826114293 4.25789617259221 4.25956534364293
"642" 3.66710417159846 3.67023893082127 3.66619435260732
"643" 2.22733419497312 2.23434947115171 2.23128074078814
"644" 3.77639520811133 3.77403235071052 3.76937131936185
"645" 6.05152097114899 6.05930814838173 6.05312850493562
"646" 2.73761129740512 2.73381743303971 2.73677182279229
"647" 3.11498695763931 3.10331381587667 3.1093564817151
"648" 3.58587387047281 3.58994113753768 3.58928558614121
"649" 3.02165753677767 3.01371410778196 3.01405850579036
"650" 4.76611678781591 4.76720077554653 4.76517210326753
"651" 4.27733045231866 4.2836313177341 4.28023144954193
"652" 22.9504887068394 22.9359493257075 22.943159959434
"653" 21.0952023192426 21.0913069897554 21.1018417575891
"654" 25.2573556180762 25.2482605190422 25.2583599425826
"655" 22.1505226373135 22.1414204599554 22.1493745094309
"656" 21.3316153885458 21.3262016763612 21.3161386330962
"657" 20.2973340388668 20.2924028906007 20.2880534030709
"658" 22.4861981633164 22.4758567562247 22.4821593565712
"659" 21.9909815630334 21.9946626180437 21.9976992107672
"660" 22.7159271602739 22.7181224029216 22.7144378764876
"661" 22.3686700384765 22.3715510580925 22.3672518968073
"662" 44.2111767070932 44.2183562185141 44.1994328493581
"663" 43.1548203199115 43.1670730338407 43.1474313271872
"664" 44.2796648663464 44.2881670675995 44.2843708095689
"665" 42.6563729644073 42.6519402504654 42.6581352381668
"666" 43.5489273446026 43.5608052594444 43.545627807259
"667" 42.2139629110844 42.2137175811806 42.2130157204241
"668" 44.8193235833011 44.8261188572219 44.8195845102194
"669" 44.1323996976043 44.1429827984544 44.1318658912365
"670" 45.6611751118312 45.6554499157313 45.6643116112505
"671" 43.7926467078864 43.7954401168231 43.7926513188578
"672" 16.7676139794464 16.7666663121922 16.7693338188563
"673" 17.094854920468 17.0932720700929 17.0948199167945
"674" 14.7458121353295 14.7463356678626 14.7507949908239
"675" 16.7099874935118 16.7111381655477 16.7048371642176
"676" 16.2969536802153 16.2823726391257 16.2718176562856
"677" 13.8211155368577 13.8291652448842 13.8267809577954
"678" 15.3116769796899 15.3083656597929 15.3065357735779
"679" 16.5034332151699 16.5081663613729 16.5058226005318
"680" 15.3919883952891 15.3973920885333 15.3926566908574
"681" 17.1906700434119 17.1832220031341 17.183674971755
"682" 16.4918922183216 16.4960704680634 16.4876583129314
"683" 17.3724134848536 17.3784156621896 17.3663350102974
"684" 18.5395876283996 18.5419728935765 18.5416964002226
"685" 16.6639704951516 16.6448588482347 16.662866240207
"686" 17.5405678852633 17.544119171271 17.5456456951459
"687" 17.3996056826337 17.4077932076809 17.4021447637705
"688" 18.2670076692326 18.2540559077415 18.259280764698
"689" 20.567433684176 20.5624310361865 20.5626020627139
"690" 15.500192694391 15.5076068756692 15.503956655183
"691" 15.2293434793665 15.219366789412 15.2370278992691
"692" 18.9391295992361 18.9472972333239 18.9436094656434
"693" 16.1080442112781 16.1155207578771 16.1053061372492
"694" 16.2185586701598 16.2119981143693 16.2103191622521
"695" 16.9590947547007 16.9531677060409 16.960492234059
"696" 17.6516345942985 17.6417602834954 17.6462969965397
"697" 17.8005524686691 17.8105501664692 17.8146189752995
"698" 17.2847789375392 17.2960431211292 17.2881392822229
"699" 17.0986376853853 17.0948367868753 17.085149825716
"700" 18.6308533799188 18.6286389246187 18.6257115644382
"701" 17.8771524902018 17.8710142573742 17.8626179285489
"702" 2.70523705127596 2.70306712294349 2.70543532471037
"703" 4.52230703606099 4.52543678739394 4.52225148024564
"704" 4.76901601112426 4.75645240373783 4.76929067835788
"705" 3.35347915050109 3.35393120760022 3.35628864377404
"706" 5.86104199339707 5.87424808571874 5.86403584497915
"707" 3.57358904298058 3.57718158271115 3.57405284652003
"708" 3.82375242861998 3.83049366261079 3.8215506278303
"709" 5.44033953118787 5.42648661144688 5.4347860545359
"710" 2.70721539778826 2.70793020094492 2.70273752721011
"711" 3.45654635239653 3.4538582490071 3.45696270250141
"712" 3.09673803199071 3.08714848291841 3.08860206111041
"713" 3.70335347196277 3.70245078963609 3.70652568484046
"714" 5.32076181649928 5.3144793554777 5.32156131377804
"715" 5.05171236246389 5.04697090439365 5.04486099439743
"716" 6.19607030109184 6.1885601482065 6.19073631803913
"717" 3.6202738576914 3.62153252421881 3.61906178732313
"718" 2.98266467151124 2.98185913302895 2.97924294607224
"719" 5.45040432052448 5.44998599715722 5.44710335301208
"720" 3.94094316223468 3.94892789092429 3.93205354759786
"721" 3.90454216804994 3.90328623483135 3.90081418465311
"722" 3.9943230105263 3.98350042359877 3.99009444381472
"723" 4.75754486130005 4.76288847812128 4.75840699253606
"724" 3.69321210510422 3.69022818159235 3.69000805593464
"725" 4.16342367754379 4.15711481869517 4.16217637415852
"726" 3.61450254834357 3.60962432316009 3.61136882382184
"727" 3.81947038333492 3.82406513340431 3.81737301754244
"728" 3.2988562668805 3.29739846262277 3.2978112808031
"729" 5.62712935663615 5.61360490402942 5.61716775925448
"730" 2.16246569753072 2.15565418575182 2.14682860951845
"731" 3.90442124099416 3.91217392528657 3.90198226372334
"732" 3.30222584977013 3.30147111254734 3.29826055580845
"733" 3.76666943563218 3.78206744386218 3.77831641572116
"734" 3.45817536499199 3.45694610938001 3.45469975621234
"735" 3.35752730288 3.34828586526148 3.35451896183415
"736" 4.53822230681177 4.54221858520247 4.54593470496664
"737" 4.87704058889366 4.88404511021235 4.87585099133647
"738" 4.94028649888534 4.93784816808198 4.9454118827274
"739" 4.68435214286886 4.67940581634407 4.6839394873649
"740" 4.85776456430856 4.85896840403879 4.85567638377734
"741" 4.25558826114293 4.25789617259221 4.25956534364293
"742" 3.66710417159846 3.67023893082127 3.66619435260732
"743" 2.22733419497312 2.23434947115171 2.23128074078814
"744" 3.77639520811133 3.77403235071052 3.76937131936185
"745" 6.05152097114899 6.05930814838173 6.05312850493562
"746" 2.73761129740512 2.73381743303971 2.73677182279229
"747" 3.11498695763931 3.10331381587667 3.1093564817151
"748" 3.58587387047281 3.58994113753768 3.58928558614121
"749" 3.02165753677767 3.01371410778196 3.01405850579036
"750" 4.76611678781591 4.76720077554653 4.76517210326753
"751" 17.8771524902018 17.8710142573742 17.8626179285489
"752" 2.70523705127596 2.70306712294349 2.70543532471037
"753" 4.52230703606099 4.52543678739394 4.52225148024564
"754" 4.76901601112426 4.75645240373783 4.76929067835788
"755" 3.35347915050109 3.35393120760022 3.35628864377404
"756" 5.86104199339707 5.87424808571874 5.86403584497915
"757" 3.57358904298058 3.57718158271115 3.57405284652003
"758" 3.82375242861998 3.83049366261079 3.8215506278303
"759" 5.44033953118787 5.42648661144688 5.4347860545359
"760" 2.70721539778826 2.70793020094492 2.70273752721011
"761" 3.45654635239653 3.4538582490071 3.45696270250141
"762" 3.09673803199071 3.08714848291841 3.08860206111041
"763" 3.70335347196277 3.70245078963609 3.70652568484046
"764" 5.32076181649928 5.3144793554777 5.32156131377804
"765" 5.05171236246389 5.04697090439365 5.04486099439743
"766" 6.19607030109184 6.1885601482065 6.19073631803913
"767" 3.6202738576914 3.62153252421881 3.61906178732313
"768" 2.98266467151124 2.98185913302895 2.97924294607224
"769" 5.45040432052448 5.44998599715722 5.44710335301208
"770" 3.94094316223468 3.94892789092429 3.93205354759786
"771" 3.90454216804994 3.90328623483135 3.90081418465311
"772" 3.9943230105263 3.98350042359877 3.99009444381472
"773" 4.75754486130005 4.76288847812128 4.75840699253606
"774" 3.69321210510422 3.69022818159235 3.69000805593464
"775" 4.16342367754379 4.15711481869517 4.16217637415852
"776" 3.61450254834357 3.60962432316009 3.61136882382184
"777" 3.81947038333492 3.82406513340431 3.81737301754244
"778" 3.2988562668805 3.29739846262277 3.2978112808031
"779" 5.62712935663615 5.61360490402942 5.61716775925448
"780" 2.16246569753072 2.15565418575182 2.14682860951845
"781" 3.90442124099416 3.91217392528657 3.90198226372334
"782" 3.30222584977013 3.30147111254734 3.29826055580845
"783" 3.76666943563218 3.78206744386218 3.77831641572116
"784" 3.45817536499199 3.45694610938001 3.45469975621234
"785" 3.35752730288 3.34828586526148 3.35451896183415
"786" 4.53822230681177 4.54221858520247 4.54593470496664
"787" 4.87704058889366 4.88404511021235 4.87585099133647
"788" 4.94028649888534 4.93784816808198 4.9454118827274
"789" 4.68435214286886 4.67940581634407 4.6839394873649
"790" 4.85776456430856 4.85896840403879 4.85567638377734
"791" 4.25558826114293 4.25789617259221 4.25956534364293
"792" 3.66710417159846 3.67023893082127 3.66619435260732
"793" 2.22733419497312 2.23434947115171 2.23128074078814
"794" 3.77639520811133 3.77403235071052 3.76937131936185
"795" 6.05152097114899 6.05930814838173 6.05312850493562
"796" 2.73761129740512 2.73381743303971 2.73677182279229
"797" 3.11498695763931 3.10331381587667 3.1093564817151
"798" 3.58587387047281 3.58994113753768 3.58928558614121
"799" 3.02165753677767 3.01371410778196 3.01405850579036
"800" 4.76611678781591 4.76720077554653 4.76517210326753
"801" 4.27733045231866 4.2836313177341 4.28023144954193
"802" 22.9504887068394 22.9359493257075 22.943159959434
"803" 21.0952023192426 21.0913069897554 21.1018417575891
"804" 25.2573556180762 25.2482605190422 25.2583599425826
"805" 22.1505226373135 22.1414204599554 22.1493745094309
"806" 21.3316153885458 21.3262016763612 21.3161386330962
"807" 20.2973340388668 20.2924028906007 20.2880534030709
"808" 22.4861981633164 22.4758567562247 22.4821593565712
"809" 21.9909815630334 21.9946626180437 21.9976992107672
"810" 22.7159271602739 22.7181224029216 22.7144378764876
"811" 22.3686700384765 22.3715510580925 22.3672518968073
"812" 44.2111767070932 44.2183562185141 44.1994328493581
"813" 43.1548203199115 43.1670730338407 43.1474313271872
"814" 44.2796648663464 44.2881670675995 44.2843708095689
"815" 42.6563729644073 42.6519402504654 42.6581352381668
"816" 43.5489273446026 43.5608052594444 43.545627807259
"817" 42.2139629110844 42.2137175811806 42.2130157204241
"818" 44.8193235833011 44.8261188572219 44.8195845102194
"819" 44.1323996976043 44.1429827984544 44.1318658912365
"820" 45.6611751118312 45.6554499157313 45.6643116112505
"821" 43.7926467078864 43.7954401168231 43.7926513188578
"822" 16.7676139794464 16.7666663121922 16.7693338188563
"823" 17.094854920468 17.0932720700929 17.0948199167945
"824" 14.7458121353295 14.7463356678626 14.7507949908239
"825" 16.7099874935118 16.7111381655477 16.7048371642176
"826" 16.2969536802153 16.2823726391257 16.2718176562856
"827" 13.8211155368577 13.8291652448842 13.8267809577954
"828" 15.3116769796899 15.3083656597929 15.3065357735779
"829" 16.5034332151699 16.5081663613729 16.5058226005318
"830" 15.3919883952891 15.3973920885333 15.3926566908574
"831" 17.1906700434119 17.1832220031341 17.183674971755
"832" 16.4918922183216 16.4960704680634 16.4876583129314
"833" 17.3724134848536 17.3784156621896 17.3663350102974
"834" 18.5395876283996 18.5419728935765 18.5416964002226
"835" 16.6639704951516 16.6448588482347 16.662866240207
"836" 17.5405678852633 17.544119171271 17.5456456951459
"837" 17.3996056826337 17.4077932076809 17.4021447637705
"838" 18.2670076692326 18.2540559077415 18.259280764698
"839" 20.567433684176 20.5624310361865 20.5626020627139
"840" 15.500192694391 15.5076068756692 15.503956655183
"841" 15.2293434793665 15.219366789412 15.2370278992691
"842" 18.9391295992361 18.9472972333239 18.9436094656434
"843" 16.1080442112781 16.1155207578771 16.1053061372492
"844" 16.2185586701598 16.2119981143693 16.2103191622521
"845" 16.9590947547007 16.9531677060409 16.960492234059
"846" 17.6516345942985 17.6417602834954 17.6462969965397
"847" 17.8005524686691 17.8105501664692 17.8146189752995
"848" 17.2847789375392 17.2960431211292 17.2881392822229
"849" 17.0986376853853 17.0948367868753 17.085149825716
"850" 18.6308533799188 18.6286389246187 18.6257115644382
"851" 17.8771524902018 17.8710142573742 17.8626179285489
"852" 2.70523705127596 2.70306712294349 2.70543532471037
"853" 4.52230703606099 4.52543678739394 4.52225148024564
"854" 4.76901601112426 4.75645240373783 4.76929067835788
"855" 3.35347915050109 3.35393120760022 3.35628864377404
"856" 5.86104199339707 5.87424808571874 5.86403584497915
"857" 3.57358904298058 3.57718158271115 3.57405284652003
"858" 3.82375242861998 3.83049366261079 3.8215506278303
"859" 5.44033953118787 5.42648661144688 5.4347860545359
"860" 2.70721539778826 2.70793020094492 2.70273752721011
"861" 3.45654635239653 3.4538582490071 3.45696270250141
"862" 3.09673803199071 3.08714848291841 3.08860206111041
"863" 3.70335347196277 3.70245078963609 3.70652568484046
"864" 5.32076181649928 5.3144793554777 5.32156131377804
"865" 5.05171236246389 5.04697090439365 5.04486099439743
"866" 6.19607030109184 6.1885601482065 6.19073631803913
"867" 3.6202738576914 3.62153252421881 3.61906178732313
"868" 2.98266467151124 2.98185913302895 2.97924294607224
"869" 5.45040432052448 5.44998599715722 5.44710335301208
"870" 3.94094316223468 3.94892789092429 3.93205354759786
"871" 3.90454216804994 3.90328623483135 3.90081418465311
"872" 3.9943230105263 3.98350042359877 3.99009444381472
"873" 4.75754486130005 4.76288847812128 4.75840699253606
"874" 3.69321210510422 3.69022818159235 3.69000805593464
"875" 4.16342367754379 4.15711481869517 4.16217637415852
"876" 3.61450254834357 3.60962432316009 3.61136882382184
"877" 3.81947038333492 3.82406513340431 3.81737301754244
"878" 3.2988562668805 3.29739846262277 3.2978112808031
"879" 5.62712935663615 5.61360490402942 5.61716775925448
"880" 2.16246569753072 2.15565418575182 2.14682860951845
"881" 3.90442124099416 3.91217392528657 3.90198226372334
"882" 3.30222584977013 3.30147111254734 3.29826055580845
"883" 3.76666943563218 3.78206744386218 3.77831641572116
"884" 3.45817536499199 3.45694610938001 3.45469975621234
"885" 3.35752730288 3.34828586526148 3.35451896183415
"886" 4.53822230681177 4.54221858520247 4.54593470496664
"887" 4.87704058889366 4.88404511021235 4.87585099133647
"888" 4.94028649888534 4.93784816808198 4.9454118827274
"889" 4.68435214286886 4.67940581634407 4.6839394873649
"890" 4.85776456430856 4.85896840403879 4.85567638377734
"891" 4.25558826114293 4.25789617259221 4.25956534364293
"892" 3.66710417159846 3.67023893082127 3.66619435260732
"893" 2.22733419497312 2.23434947115171 2.23128074078814
"894" 3.77639520811133 3.77403235071052 3.76937131936185
"895" 6.05152097114899 6.05930814838173 6.05312850493562
"896" 2.73761129740512 2.73381743303971 2.73677182279229
"897" 3.11498695763931 3.10331381587667 3.1093564817151
"898" 3.58587387047281 3.58994113753768 3.58928558614121
"899" 3.02165753677767 3.01371410778196 3.01405850579036
"900" 4.76611678781591 4.76720077554653 4.76517210326753
"901" 4.27733045231866 4.2836313177341 4.28023144954193
"902" 22.9504887068394 22.9359493257075 22.943159959434
"903" 21.0952023192426 21.0913069897554 21.1018417575891
"904" 25.2573556180762 25.2482605190422 25.2583599425826
"905" 22.1505226373135 22.1414204599554 22.1493745094309
"906" 21.3316153885458 21.3262016763612 21.3161386330962
"907" 20.2973340388668 20.2924028906007 20.2880534030709
"908" 22.4861981633164 22.4758567562247 22.4821593565712
"909" 21.9909815630334 21.9946626180437 21.9976992107672
"910" 22.7159271602739 22.7181224029216 22.7144378764876
"911" 22.3686700384765 22.3715510580925 22.3672518968073
"912" 44.2111767070932 44.2183562185141 44.1994328493581
"913" 43.1548203199115 43.1670730338407 43.1474313271872
"914" 44.2796648663464 44.2881670675995 44.2843708095689
"915" 42.6563729644073 42.6519402504654 42.6581352381668
"916" 43.5489273446026 43.5608052594444 43.545627807259
"917" 42.2139629110844 42.2137175811806 42.2130157204241
"918" 44.8193235833011 44.8261188572219 44.8195845102194
"919" 44.1323996976043 44.1429827984544 44.1318658912365
"920" 45.6611751118312 45.6554499157313 45.6643116112505
"921" 43.7926467078864 43.7954401168231 43.7926513188578
"922" 16.7676139794464 16.7666663121922 16.7693338188563
"923" 17.094854920468 17.0932720700929 17.0948199167945
"924" 14.7458121353295 14.7463356678626 14.7507949908239
"925" 16.7099874935118 16.7111381655477 16.7048371642176
"926" 16.2969536802153 16.2823726391257 16.2718176562856
"927" 13.8211155368577 13.8291652448842 13.8267809577954
"928" 15.3116769796899 15.3083656597929 15.3065357735779
"929" 16.5034332151699 16.5081663613729 16.5058226005318
"930" 15.3919883952891 15.3973920885333 15.3926566908574
"931" 17.1906700434119 17.1832220031341 17.183674971755
"932" 16.4918922183216 16.4960704680634 16.4876583129314
"933" 17.3724134848536 17.3784156621896 17.3663350102974
"934" 18.5395876283996 18.5419728935765 18.5416964002226
"935" 16.6639704951516 16.6448588482347 16.662866240207
"936" 17.5405678852633 17.544119171271 17.5456456951459
"937" 17.3996056826337 17.4077932076809 17.4021447637705
"938" 18.2670076692326 18.2540559077415 18.259280764698
"939" 20.567433684176 20.5624310361865 20.5626020627139
"940" 15.500192694391 15.5076068756692 15.503956655183
"941" 15.2293434793665 15.219366789412 15.2370278992691
"942" 18.9391295992361 18.9472972333239 18.9436094656434
"943" 16.1080442112781 16.1155207578771 16.1053061372492
"944" 16.2185586701598 16.2119981143693 16.2103191622521
"945" 16.9590947547007 16.9531677060409 16.960492234059
"946" 17.6516345942985 17.6417602834954 17.6462969965397
"947" 17.8005524686691 17.8105501664692 17.8146189752995
"948" 17.2847789375392 17.2960431211292 17.2881392822229
"949" 17.0986376853853 17.0948367868753 17.085149825716
"950" 18.6308533799188 18.6286389246187 18.6257115644382
"951" 17.8771524902018 17.8710142573742 17.8626179285489
"952" 2.70523705127596 2.70306712294349 2.70543532471037
"953" 4.52230703606099 4.52543678739394 4.52225148024564
"954" 4.76901601112426 4.75645240373783 4.76929067835788
"955" 3.35347915050109 3.35393120760022 3.35628864377404
"956" 5.86104199339707 5.87424808571874 5.86403584497915
"957" 3.57358904298058 3.57718158271115 3.57405284652003
"958" 3.82375242861998 3.83049366261079 3.8215506278303
"959" 5.44033953118787 5.42648661144688 5.4347860545359
"960" 2.70721539778826 2.70793020094492 2.70273752721011
"961" 3.45654635239653 3.4538582490071 3.45696270250141
"962" 3.09673803199071 3.08714848291841 3.08860206111041
"963" 3.70335347196277 3.70245078963609 3.70652568484046
"964" 5.32076181649928 5.3144793554777 5.32156131377804
"965" 5.05171236246389 5.04697090439365 5.04486099439743
"966" 6.19607030109184 6.1885601482065 6.19073631803913
"967" 3.6202738576914 3.62153252421881 3.61906178732313
"968" 2.98266467151124 2.98185913302895 2.97924294607224
"969" 5.45040432052448 5.44998599715722 5.44710335301208
"970" 3.94094316223468 3.94892789092429 3.93205354759786
"971" 3.90454216804994 3.90328623483135 3.90081418465311
"972" 3.9943230105263 3.98350042359877 3.99009444381472
"973" 4.75754486130005 4.76288847812128 4.75840699253606
"974" 3.69321210510422 3.69022818159235 3.69000805593464
"975" 4.16342367754379 4.15711481869517 4.16217637415852
"976" 3.61450254834357 3.60962432316009 3.61136882382184
"977" 3.81947038333492 3.82406513340431 3.81737301754244
"978" 3.2988562668805 3.29739846262277 3.2978112808031
"979" 5.62712935663615 5.61360490402942 5.61716775925448
"980" 2.16246569753072 2.15565418575182 2.14682860951845
"981" 3.90442124099416 3.91217392528657 3.90198226372334
"982" 3.30222584977013 3.30147111254734 3.29826055580845
"983" 3.76666943563218 3.78206744386218 3.77831641572116
"984" 3.45817536499199 3.45694610938001 3.45469975621234
"985" 3.35752730288 3.34828586526148 3.35451896183415
"986" 4.53822230681177 4.54221858520247 4.54593470496664
"987" 4.87704058889366 4.88404511021235 4.87585099133647
"988" 4.94028649888534 4.93784816808198 4.9454118827274
"989" 4.68435214286886 4.67940581634407 4.6839394873649
"990" 4.85776456430856 4.85896840403879 4.85567638377734
"991" 4.25558826114293 4.25789617259221 4.25956534364293
"992" 3.66710417159846 3.67023893082127 3.66619435260732
"993" 2.22733419497312 2.23434947115171 2.23128074078814
"994" 3.77639520811133 3.77403235071052 3.76937131936185
"995" 6.05152097114899 6.05930814838173 6.05312850493562
"996" 2.73761129740512 2.73381743303971 2.73677182279229
"997" 3.11498695763931 3.10331381587667 3.1093564817151
"998" 3.58587387047281 3.58994113753768 3.58928558614121
"999" 3.02165753677767 3.01371410778196 3.01405850579036
"1000" 4.76611678781591 4.76720077554653 4.76517210326753
